received_at	device_id	f_port	f_cnt	decoded_payload	rssi	data_rate_index	consumed_airtime
2025-07-04T09:36:19.843767443Z	eui-2cf7f120433044fa	8		{'bat1': 393, 'bat2': 413, 'co2': 570, 'humi': 58, 'methane': 224, 'temp': 23, 'unix': 1751628933}	-97		1.646592s
2025-07-04T09:45:06.970660488Z	eui-2cf7f120433044fa	8	1	{'bat1': 391, 'bat2': 414, 'co2': 573, 'humi': 56, 'methane': 206, 'temp': 22, 'unix': 1751629461}	-100		0.133632s
2025-07-04T11:35:31.890092895Z	eui-2cf7f120433044fa	8	2	{'bat1': 404, 'bat2': 413, 'co2': 673, 'humi': 79, 'methane': 720, 'temp': 23, 'unix': 1751636086}	-96		0.071936s
2025-07-04T13:35:53.276223514Z	eui-2cf7f120433044fa	8	3	{'bat1': 409, 'bat2': 413, 'co2': 653, 'humi': 93, 'methane': 1028, 'temp': 21, 'unix': 1751643308}	-93		0.066816s
2025-07-04T13:44:38.836220417Z	eui-2cf7f120433044fa	8	4	{'bat1': 410, 'bat2': 414, 'co2': 523, 'humi': 93, 'methane': 294, 'temp': 21, 'unix': 1751643833}	-89		0.066816s
2025-07-04T09:36:19.843767443Z	eui-2cf7f120433044fa	8		{'bat1': 393, 'bat2': 413, 'co2': 570, 'humi': 58, 'methane': 224, 'temp': 23, 'unix': 1751628933}	-97		1.646592s
2025-07-04T09:45:06.970660488Z	eui-2cf7f120433044fa	8	1	{'bat1': 391, 'bat2': 414, 'co2': 573, 'humi': 56, 'methane': 206, 'temp': 22, 'unix': 1751629461}	-100		0.133632s
2025-07-04T11:35:31.890092895Z	eui-2cf7f120433044fa	8	2	{'bat1': 404, 'bat2': 413, 'co2': 673, 'humi': 79, 'methane': 720, 'temp': 23, 'unix': 1751636086}	-96		0.071936s
2025-07-04T13:35:53.276223514Z	eui-2cf7f120433044fa	8	3	{'bat1': 409, 'bat2': 413, 'co2': 653, 'humi': 93, 'methane': 1028, 'temp': 21, 'unix': 1751643308}	-93		0.066816s
2025-07-04T13:44:38.836220417Z	eui-2cf7f120433044fa	8	4	{'bat1': 410, 'bat2': 414, 'co2': 523, 'humi': 93, 'methane': 294, 'temp': 21, 'unix': 1751643833}	-89		0.066816s
2025-07-04T15:34:57.422989269Z	eui-2cf7f120433044fa	8	5	{'bat1': 409, 'bat2': 413, 'co2': 568, 'humi': 86, 'methane': 936, 'temp': 22, 'unix': 1751650452}	-99		0.066816s
2025-07-04T09:36:19.843767443Z	eui-2cf7f120433044fa	8		{'bat1': 393, 'bat2': 413, 'co2': 570, 'humi': 58, 'methane': 224, 'temp': 23, 'unix': 1751628933}	-97		1.646592s
2025-07-04T09:45:06.970660488Z	eui-2cf7f120433044fa	8	1	{'bat1': 391, 'bat2': 414, 'co2': 573, 'humi': 56, 'methane': 206, 'temp': 22, 'unix': 1751629461}	-100		0.133632s
