received_at	device_id	f_port	f_cnt	rssi	data_rate_index	consumed_airtime	frm_payload	converted_payload	ID	Temperature	Oxygen_Saturation	Oxygen_mgL	Oxygen_PPM	UnixTime
2025-03-15T09:57:45.872096095Z	lemmingponsel	2	344	-108		0.184832s	NS42MTkxLDE0OS44OCwxOC45ODMsMTguOTgzLDE3NDIwMzYxODk=	X31	352e363139312c3134392e38382c31382e3938332c31382e3938332c31373432303336313839	5.6191	149.88	18.983	18.983	1742036189
2025-03-15T10:17:51.528582016Z	lemmingponsel	2	345	-106		0.184832s	NS42NzA4LDE1MS42MCwxOS4xNzUsMTkuMTc1LDE3NDIwMzczOTU=	X31	352e363730382c3135312e36302c31392e3137352c31392e3137352c31373432303337333935	5.6708	151.60	19.175	19.175	1742037395
2025-03-15T10:37:57.142767882Z	lemmingponsel	2	346	-110		0.184832s	NS44NTY2LDE1Mi44NywxOS4yNDQsMTkuMjQ0LDE3NDIwMzg2MDE=	X31	352e383536362c3135322e38372c31392e3234342c31392e3234342c31373432303338363031	5.8566	152.87	19.244	19.244	1742038601
2025-03-15T10:58:00.345479073Z	lemmingponsel	2	347	-110		0.184832s	NS45MzIzLDE1NC4xMywxOS4zNjcsMTkuMzY3LDE3NDIwMzk4MDQ=	X31	352e393332332c3135342e31332c31392e3336372c31392e3336372c31373432303339383034	5.9323	154.13	19.367	19.367	1742039804
2025-03-15T11:18:05.962196930Z	lemmingponsel	2	348	-105		0.184832s	Ni4wMzcwLDE1NS40MSwxOS40NzUsMTkuNDc1LDE3NDIwNDEwMDk=	X31	362e303337302c3135352e34312c31392e3437352c31392e3437352c31373432303431303039	6.0370	155.41	19.475	19.475	1742041009
2025-03-15T11:38:11.559134165Z	lemmingponsel	2	349	-108		0.184832s	Ni4xNTM0LDE1Ni44MCwxOS41OTEsMTkuNTkxLDE3NDIwNDIyMTU=	X31	362e313533342c3135362e38302c31392e3539312c31392e3539312c31373432303432323135	6.1534	156.80	19.591	19.591	1742042215
2025-03-15T11:58:14.771398706Z	lemmingponsel	2	350	-108		0.184832s	Ni4xOTQzLDE1OC4wMiwxOS43MjQsMTkuNzI0LDE3NDIwNDM0MTg=	X31	362e313934332c3135382e30322c31392e3732342c31392e3732342c31373432303433343138	6.1943	158.02	19.724	19.724	1742043418
2025-03-15T12:18:20.375946915Z	lemmingponsel	2	351	-108		0.184832s	Ni4zMTQ0LDE1OS4xMCwxOS43OTcsMTkuNzk3LDE3NDIwNDQ2MjQ=	X31	362e333134342c3135392e31302c31392e3739372c31392e3739372c31373432303434363234	6.3144	159.10	19.797	19.797	1742044624
2025-03-15T12:38:25.974235833Z	lemmingponsel	2	352	-107		0.184832s	Ni4yMjg0LDE2MS4wMCwyMC4wNzgsMjAuMDc4LDE3NDIwNDU4Mjk=	X31	362e323238342c3136312e30302c32302e3037382c32302e3037382c31373432303435383239	6.2284	161.00	20.078	20.078	1742045829
2025-03-15T12:58:29.180380463Z	lemmingponsel	2	353	-108		0.184832s	Ni4yOTUzLDE2MS42NSwyMC4xMjQsMjAuMTI0LDE3NDIwNDcwMzM=	X31	362e323935332c3136312e36352c32302e3132342c32302e3132342c31373432303437303333	6.2953	161.65	20.124	20.124	1742047033
2025-03-15T13:18:34.783643305Z	lemmingponsel	2	354	-108		0.184832s	Ni40MzI2LDE2Mi40MiwyMC4xNTAsMjAuMTUwLDE3NDIwNDgyMzg=	X31	362e343332362c3136322e34322c32302e3135302c32302e3135302c31373432303438323338	6.4326	162.42	20.150	20.150	1742048238
2025-03-15T13:38:40.396127756Z	lemmingponsel	2	355	-107		0.184832s	Ni40NjkyLDE2NC4xMSwyMC4zNDIsMjAuMzQyLDE3NDIwNDk0NDQ=	X31	362e343639322c3136342e31312c32302e3334322c32302e3334322c31373432303439343434	6.4692	164.11	20.342	20.342	1742049444
2025-03-15T13:58:43.645907407Z	lemmingponsel	2	356	-105		0.184832s	Ni40MjcwLDE2NS4wOSwyMC40ODUsMjAuNDg1LDE3NDIwNTA2NDc=	X31	362e343237302c3136352e30392c32302e3438352c32302e3438352c31373432303530363437	6.4270	165.09	20.485	20.485	1742050647
2025-03-15T14:18:49.256199221Z	lemmingponsel	2	357	-107		0.184832s	Ni40NDc4LDE2Ni4xMSwyMC42MDEsMjAuNjAxLDE3NDIwNTE4NTM=	X31	362e343437382c3136362e31312c32302e3630312c32302e3630312c31373432303531383533	6.4478	166.11	20.601	20.601	1742051853
2025-03-15T14:38:54.927335580Z	lemmingponsel	2	358	-108		0.184832s	Ni41MDExLDE2Ni4wNywyMC41NjcsMjAuNTY3LDE3NDIwNTMwNTg=	X31	362e353031312c3136362e30372c32302e3536372c32302e3536372c31373432303533303538	6.5011	166.07	20.567	20.567	1742053058
2025-03-15T14:58:58.179581949Z	lemmingponsel	2	359	-106		0.184832s	Ni40Mzc2LDE2Ny4yNSwyMC43NDcsMjAuNzQ3LDE3NDIwNTQyNjI=	X31	362e343337362c3136372e32352c32302e3734372c32302e3734372c31373432303534323632	6.4376	167.25	20.747	20.747	1742054262
2025-03-15T15:19:01.428565366Z	lemmingponsel	2	360	-107		0.184832s	Ni40MjY5LDE2Ny42NCwyMC44MDEsMjAuODAxLDE3NDIwNTU0NjU=	X31	362e343236392c3136372e36342c32302e3830312c32302e3830312c31373432303535343635	6.4269	167.64	20.801	20.801	1742055465
2025-03-15T15:39:04.802895572Z	lemmingponsel	2	361	-107		0.184832s	Ni40Mzk3LDE2Ny44OCwyMC44MjQsMjAuODI0LDE3NDIwNTY2Njg=	X31	362e343339372c3136372e38382c32302e3832342c32302e3832342c31373432303536363638	6.4397	167.88	20.824	20.824	1742056668
2025-03-15T15:59:08.813774835Z	lemmingponsel	2	362	-109		0.184832s	Ni40NDQzLDE2OC41MiwyMC45MDEsMjAuOTAxLDE3NDIwNTc4NzI=	X31	362e343434332c3136382e35322c32302e3930312c32302e3930312c31373432303537383732	6.4443	168.52	20.901	20.901	1742057872
2025-03-15T16:19:12.142488356Z	lemmingponsel	2	363	-107		0.184832s	Ni40MzExLDE2OC41MiwyMC45MDgsMjAuOTA4LDE3NDIwNTkwNzY=	X31	362e343331312c3136382e35322c32302e3930382c32302e3930382c31373432303539303736	6.4311	168.52	20.908	20.908	1742059076
2025-03-15T16:39:15.506779021Z	lemmingponsel	2	364	-108		0.184832s	Ni40MTc2LDE2OC4yNCwyMC44ODAsMjAuODgwLDE3NDIwNjAyNzk=	X31	362e343137362c3136382e32342c32302e3838302c32302e3838302c31373432303630323739	6.4176	168.24	20.880	20.880	1742060279
2025-03-15T16:59:19.499397466Z	lemmingponsel	2	365	-107		0.184832s	Ni40MTAyLDE2OC4zNCwyMC44OTcsMjAuODk3LDE3NDIwNjE0ODM=	X31	362e343130322c3136382e33342c32302e3839372c32302e3839372c31373432303631343833	6.4102	168.34	20.897	20.897	1742061483
2025-03-15T17:19:22.796207712Z	lemmingponsel	2	366	-109		0.184832s	Ni4zODY0LDE2Ny42NCwyMC44MjIsMjAuODIyLDE3NDIwNjI2ODY=	X31	362e333836342c3136372e36342c32302e3832322c32302e3832322c31373432303632363836	6.3864	167.64	20.822	20.822	1742062686
2025-03-15T17:39:26.174116511Z	lemmingponsel	2	367	-108		0.184832s	Ni4zODM2LDE2Ny44MCwyMC44NDQsMjAuODQ0LDE3NDIwNjM4OTA=	X31	362e333833362c3136372e38302c32302e3834342c32302e3834342c31373432303633383930	6.3836	167.80	20.844	20.844	1742063890
2025-03-15T17:59:30.153780020Z	lemmingponsel	2	368	-107		0.102656s	Ni4zNzI5LDE2Ny40NCwyMC44MDQsMjAuODA0LDE3NDIwNjUwOTQ=	X31	362e333732392c3136372e34342c32302e3830342c32302e3830342c31373432303635303934	6.3729	167.44	20.804	20.804	1742065094
2025-03-15T18:19:33.455738456Z	lemmingponsel	2	369	-107		0.102656s	Ni4zNDU1LDE2Ny4wMSwyMC43NjUsMjAuNzY1LDE3NDIwNjYyOTc=	X31	362e333435352c3136372e30312c32302e3736352c32302e3736352c31373432303636323937	6.3455	167.01	20.765	20.765	1742066297
2025-03-15T18:39:36.878391698Z	lemmingponsel	2	370	-108		0.102656s	Ni4zMDE0LDE2Ni40MywyMC43MTYsMjAuNzE2LDE3NDIwNjc1MDA=	X31	362e333031342c3136362e34332c32302e3731362c32302e3731362c31373432303637353030	6.3014	166.43	20.716	20.716	1742067500
2025-03-15T18:59:40.917962472Z	lemmingponsel	2	371	-105		0.102656s	Ni4yNTczLDE2NS44MCwyMC42NjEsMjAuNjYxLDE3NDIwNjg3MDQ=	X31	362e323537332c3136352e38302c32302e3636312c32302e3636312c31373432303638373034	6.2573	165.80	20.661	20.661	1742068704
2025-03-15T19:19:44.247433473Z	lemmingponsel	2	372	-108		0.102656s	Ni4yMzMwLDE2NS40MCwyMC42MjQsMjAuNjI0LDE3NDIwNjk5MDg=	X31	362e323333302c3136352e34302c32302e3632342c32302e3632342c31373432303639393038	6.2330	165.40	20.624	20.624	1742069908
2025-03-15T19:39:47.681075053Z	lemmingponsel	2	373	-108		0.102656s	Ni4yMDk2LDE2NC44MCwyMC41NjEsMjAuNTYxLDE3NDIwNzExMTE=	X31	362e323039362c3136342e38302c32302e3536312c32302e3536312c31373432303731313131	6.2096	164.80	20.561	20.561	1742071111
2025-03-15T19:59:51.755972233Z	lemmingponsel	2	374	-107		0.102656s	Ni4xNjgwLDE2NC4xOSwyMC41MDYsMjAuNTA2LDE3NDIwNzIzMTU=	X31	362e313638302c3136342e31392c32302e3530362c32302e3530362c31373432303732333135	6.1680	164.19	20.506	20.506	1742072315
2025-03-15T20:19:55.097271700Z	lemmingponsel	2	375	-105		0.102656s	Ni4xMjA4LDE2My40NywyMC40NDEsMjAuNDQxLDE3NDIwNzM1MTk=	X31	362e313230382c3136332e34372c32302e3434312c32302e3434312c31373432303733353139	6.1208	163.47	20.441	20.441	1742073519
2025-03-15T20:39:58.564459111Z	lemmingponsel	2	376	-108		0.102656s	Ni4wODY0LDE2My4wMiwyMC40MDMsMjAuNDAzLDE3NDIwNzQ3MjI=	X31	362e303836342c3136332e30322c32302e3430332c32302e3430332c31373432303734373232	6.0864	163.02	20.403	20.403	1742074722
2025-03-15T21:00:02.641245307Z	lemmingponsel	2	377	-107		0.102656s	Ni4wNzI2LDE2Mi40MCwyMC4zMzIsMjAuMzMyLDE3NDIwNzU5MjY=	X31	362e303732362c3136322e34302c32302e3333322c32302e3333322c31373432303735393236	6.0726	162.40	20.332	20.332	1742075926
2025-03-15T21:20:05.979054364Z	lemmingponsel	2	378	-106		0.102656s	Ni4wNDE2LDE2MS43OSwyMC4yNzIsMjAuMjcyLDE3NDIwNzcxMzA=	X31	362e303431362c3136312e37392c32302e3237322c32302e3237322c31373432303737313330	6.0416	161.79	20.272	20.272	1742077130
2025-03-15T21:40:09.448761363Z	lemmingponsel	2	379	-105		0.102656s	NS45ODI0LDE2MS4zNiwyMC4yNDksMjAuMjQ5LDE3NDIwNzgzMzM=	X31	352e393832342c3136312e33362c32302e3234392c32302e3234392c31373432303738333333	5.9824	161.36	20.249	20.249	1742078333
2025-03-15T22:00:13.571980969Z	lemmingponsel	2	380	-105		0.102656s	NS45Mzk5LDE2MS4wMywyMC4yMzAsMjAuMjMwLDE3NDIwNzk1Mzc=	X31	352e393339392c3136312e30332c32302e3233302c32302e3233302c31373432303739353337	5.9399	161.03	20.230	20.230	1742079537
2025-03-15T22:20:16.893965175Z	lemmingponsel	2	381	-109		0.102656s	NS45MjY3LDE2MC4zMSwyMC4xNDUsMjAuMTQ1LDE3NDIwODA3NDA=	X31	352e393236372c3136302e33312c32302e3134352c32302e3134352c31373432303830373430	5.9267	160.31	20.145	20.145	1742080740
2025-03-15T22:40:20.386667012Z	lemmingponsel	2	382	-105		0.102656s	NS45MDk0LDE1OS43MCwyMC4wNzgsMjAuMDc4LDE3NDIwODE5NDQ=	X31	352e393039342c3135392e37302c32302e3037382c32302e3037382c31373432303831393434	5.9094	159.70	20.078	20.078	1742081944
2025-03-15T23:00:24.445933837Z	lemmingponsel	2	383	-109		0.102656s	NS44OTI1LDE1OS4xMiwyMC4wMTQsMjAuMDE0LDE3NDIwODMxNDg=	X31	352e383932352c3135392e31322c32302e3031342c32302e3031342c31373432303833313438	5.8925	159.12	20.014	20.014	1742083148
2025-03-15T23:20:27.766258115Z	lemmingponsel	2	384	-107		0.102656s	NS44ODc1LDE1Ny43NywxOS44NDYsMTkuODQ2LDE3NDIwODQzNTE=	X31	352e383837352c3135372e37372c31392e3834362c31392e3834362c31373432303834333531	5.8875	157.77	19.846	19.846	1742084351
2025-03-15T23:40:31.230078405Z	lemmingponsel	2	385	-108		0.102656s	NS44NjUwLDE1Ny4zNSwxOS44MDUsMTkuODA1LDE3NDIwODU1NTU=	X31	352e383635302c3135372e33352c31392e3830352c31392e3830352c31373432303835353535	5.8650	157.35	19.805	19.805	1742085555
2025-03-16T00:00:53.374874236Z	lemmingponsel	2	386	-108		0.184832s	NS44MzQ5LDE1Ni45NSwxOS43NjksMTkuNzY5LDE3NDIwODY3NTk=	X31	352e383334392c3135362e39352c31392e3736392c31392e3736392c31373432303836373539	5.8349	156.95	19.769	19.769	1742086759
2025-03-16T00:20:38.668543519Z	lemmingponsel	2	387	-109		0.184832s	NS44MTIwLDE1Ni4wOSwxOS42NzIsMTkuNjcyLDE3NDIwODc5NjI=	X31	352e383132302c3135362e30392c31392e3637322c31392e3637322c31373432303837393632	5.8120	156.09	19.672	19.672	1742087962
2025-03-16T00:40:42.166235630Z	lemmingponsel	2	388	-108		0.184832s	NS43OTAyLDE1NS42MiwxOS42MjQsMTkuNjI0LDE3NDIwODkxNjY=	X31	352e373930322c3135352e36322c31392e3632342c31392e3632342c31373432303839313636	5.7902	155.62	19.624	19.624	1742089166
2025-03-16T01:00:46.212770255Z	lemmingponsel	2	389	-108		0.184832s	NS43ODE5LDE1NS41OSwxOS42MjUsMTkuNjI1LDE3NDIwOTAzNzA=	X31	352e373831392c3135352e35392c31392e3632352c31392e3632352c31373432303930333730	5.7819	155.59	19.625	19.625	1742090370
2025-03-16T01:20:49.523436084Z	lemmingponsel	2	390	-107		0.184832s	NS43NTU0LDE1NC43NywxOS41MzUsMTkuNTM1LDE3NDIwOTE1NzM=	X31	352e373535342c3135342e37372c31392e3533352c31392e3533352c31373432303931353733	5.7554	154.77	19.535	19.535	1742091573
2025-03-16T01:40:52.997267274Z	lemmingponsel	2	391	-108		0.184832s	NS43NTEwLDE1NC4xMywxOS40NTYsMTkuNDU2LDE3NDIwOTI3Nzc=	X31	352e373531302c3135342e31332c31392e3435362c31392e3435362c31373432303932373737	5.7510	154.13	19.456	19.456	1742092777
2025-03-16T02:00:57.072035627Z	lemmingponsel	2	392	-108		0.184832s	NS43MzU4LDE1NC4xMSwxOS40NjEsMTkuNDYxLDE3NDIwOTM5ODE=	X31	352e373335382c3135342e31312c31392e3436312c31392e3436312c31373432303933393831	5.7358	154.11	19.461	19.461	1742093981
2025-03-16T02:21:00.398436956Z	lemmingponsel	2	393	-106		0.184832s	NS43MjQyLDE1My4xNywxOS4zNDgsMTkuMzQ4LDE3NDIwOTUxODQ=	X31	352e373234322c3135332e31372c31392e3334382c31392e3334382c31373432303935313834	5.7242	153.17	19.348	19.348	1742095184
2025-03-16T02:41:03.900883445Z	lemmingponsel	2	394	-109		0.184832s	NS43MDY4LDE1Mi43NiwxOS4zMDUsMTkuMzA1LDE3NDIwOTYzODc=	X31	352e373036382c3135322e37362c31392e3330352c31392e3330352c31373432303936333837	5.7068	152.76	19.305	19.305	1742096387
2025-03-16T03:01:07.965133922Z	lemmingponsel	2	395	-106		0.184832s	NS42ODc2LDE1Mi43MCwxOS4zMDcsMTkuMzA3LDE3NDIwOTc1OTE=	X31	352e363837362c3135322e37302c31392e3330372c31392e3330372c31373432303937353931	5.6876	152.70	19.307	19.307	1742097591
2025-03-16T03:21:11.264185400Z	lemmingponsel	2	396	-106		0.184832s	NS42Nzk3LDE1Mi4wMywxOS4yMjUsMTkuMjI1LDE3NDIwOTg3OTU=	X31	352e363739372c3135322e30332c31392e3232352c31392e3232352c31373432303938373935	5.6797	152.03	19.225	19.225	1742098795
2025-03-16T03:41:14.776001110Z	lemmingponsel	2	397	-107		0.184832s	NS42Nzg0LDE1MS43OSwxOS4xOTYsMTkuMTk2LDE3NDIwOTk5OTg=	X31	352e363738342c3135312e37392c31392e3139362c31392e3139362c31373432303939393938	5.6784	151.79	19.196	19.196	1742099998
2025-03-16T04:01:18.842110393Z	lemmingponsel	2	398	-108		0.184832s	NS42NzU4LDE1MC45NSwxOS4wOTEsMTkuMDkxLDE3NDIxMDEyMDI=	X31	352e363735382c3135302e39352c31392e3039312c31392e3039312c31373432313031323032	5.6758	150.95	19.091	19.091	1742101202
2025-03-16T04:21:22.111302926Z	lemmingponsel	2	399	-109		0.184832s	NS42ODAxLDE1MC43NSwxOS4wNjMsMTkuMDYzLDE3NDIxMDI0MDY=	X31	352e363830312c3135302e37352c31392e3036332c31392e3036332c31373432313032343036	5.6801	150.75	19.063	19.063	1742102406
2025-03-16T04:41:25.643906686Z	lemmingponsel	2	400	-106		0.184832s	NS42NzgzLDE1MC4zMCwxOS4wMDgsMTkuMDA4LDE3NDIxMDM2MDk=	X31	352e363738332c3135302e33302c31392e3030382c31392e3030382c31373432313033363039	5.6783	150.30	19.008	19.008	1742103609
2025-03-16T05:01:29.721056127Z	lemmingponsel	2	401	-105		0.184832s	NS42ODI2LDE0OS45MywxOC45NTksMTguOTU5LDE3NDIxMDQ4MTM=	X31	352e363832362c3134392e39332c31382e3935392c31382e3935392c31373432313034383133	5.6826	149.93	18.959	18.959	1742104813
2025-03-16T05:21:41.989936104Z	lemmingponsel	2	402	-104		0.184832s	NS42ODEzLDE0OS4yMiwxOC44NjksMTguODY5LDE3NDIxMDYwMTc=	X31	352e363831332c3134392e32322c31382e3836392c31382e3836392c31373432313036303137	5.6813	149.22	18.869	18.869	1742106017
2025-03-16T05:41:36.492929790Z	lemmingponsel	2	403	-107		0.184832s	NS42OTAzLDE0OS4zOSwxOC44ODcsMTguODg3LDE3NDIxMDcyMjA=	X31	352e363930332c3134392e33392c31382e3838372c31382e3838372c31373432313037323230	5.6903	149.39	18.887	18.887	1742107220
2025-03-16T06:01:59.216074043Z	lemmingponsel	2	404	-109		0.328704s	NS43MDAxLDE0OC44NywxOC44MTYsMTguODE2LDE3NDIxMDg0MjQ=	X31	352e373030312c3134382e38372c31382e3831362c31382e3831362c31373432313038343234	5.7001	148.87	18.816	18.816	1742108424
2025-03-16T06:21:43.831118605Z	lemmingponsel	2	405	-106		0.184832s	NS43MjExLDE0OC41MiwxOC43NjIsMTguNzYyLDE3NDIxMDk2Mjc=	X31	352e373231312c3134382e35322c31382e3736322c31382e3736322c31373432313039363237	5.7211	148.52	18.762	18.762	1742109627
2025-03-16T06:41:47.369826958Z	lemmingponsel	2	406	-108		0.184832s	NS43NDk2LDE0OC42MCwxOC43NTgsMTguNzU4LDE3NDIxMTA4MzE=	X31	352e373439362c3134382e36302c31382e3735382c31382e3735382c31373432313130383331	5.7496	148.60	18.758	18.758	1742110831
2025-03-16T07:01:51.446444030Z	lemmingponsel	2	407	-107		0.184832s	NS43NzExLDE0OC4yOCwxOC43MDcsMTguNzA3LDE3NDIxMTIwMzU=	X31	352e373731312c3134382e32382c31382e3730372c31382e3730372c31373432313132303335	5.7711	148.28	18.707	18.707	1742112035
2025-03-16T07:21:55.536242328Z	lemmingponsel	2	408	-108		0.184832s	NS43OTg1LDE0OC43OSwxOC43NTksMTguNzU5LDE3NDIxMTMyMzk=	X31	352e373938352c3134382e37392c31382e3735392c31382e3735392c31373432313133323339	5.7985	148.79	18.759	18.759	1742113239
2025-03-16T07:41:59.827899385Z	lemmingponsel	2	409	-107		0.184832s	NS44MTg0LDE0OS4zOSwxOC44MjUsMTguODI1LDE3NDIxMTQ0NDM=	X31	352e383138342c3134392e33392c31382e3832352c31382e3832352c31373432313134343433	5.8184	149.39	18.825	18.825	1742114443
2025-03-16T08:02:04.654429774Z	lemmingponsel	2	410	-107		0.184832s	NS45MTIzLDE0OS44NCwxOC44MzcsMTguODM3LDE3NDIxMTU2NDg=	X31	352e393132332c3134392e38342c31382e3833372c31382e3833372c31373432313135363438	5.9123	149.84	18.837	18.837	1742115648
2025-03-16T08:22:08.720666104Z	lemmingponsel	2	411	-107		0.184832s	NS45NTUxLDE1MC43NCwxOC45MjksMTguOTI5LDE3NDIxMTY4NTI=	X31	352e393535312c3135302e37342c31382e3932392c31382e3932392c31373432313136383532	5.9551	150.74	18.929	18.929	1742116852
2025-03-16T08:42:13.048908478Z	lemmingponsel	2	412	-109		0.184832s	Ni4wNTQ2LDE1MS42OCwxOC45OTksMTguOTk5LDE3NDIxMTgwNTc=	X31	362e303534362c3135312e36382c31382e3939392c31382e3939392c31373432313138303537	6.0546	151.68	18.999	18.999	1742118057
2025-03-16T09:02:17.851450441Z	lemmingponsel	2	413	-106		0.184832s	Ni4yMTIzLDE1Mi4zOSwxOS4wMTEsMTkuMDExLDE3NDIxMTkyNjE=	X31	362e323132332c3135322e33392c31392e3031312c31392e3031312c31373432313139323631	6.2123	152.39	19.011	19.011	1742119261
2025-03-16T09:22:21.927234984Z	lemmingponsel	2	414	-105		0.184832s	Ni4yNzYxLDE1My42MCwxOS4xMzIsMTkuMTMyLDE3NDIxMjA0NjU=	X31	362e323736312c3135332e36302c31392e3133322c31392e3133322c31373432313230343635	6.2761	153.60	19.132	19.132	1742120465
2025-03-16T09:42:26.267365149Z	lemmingponsel	2	415	-101		0.184832s	Ni4zOTAzLDE1NC42NiwxOS4yMDgsMTkuMjA4LDE3NDIxMjE2NzA=	X31	362e333930332c3135342e36362c31392e3230382c31392e3230382c31373432313231363730	6.3903	154.66	19.208	19.208	1742121670
2025-03-16T10:02:31.072717541Z	lemmingponsel	2	416	-106		0.184832s	Ni42MjE1LDE1NS4xNiwxOS4xNTgsMTkuMTU4LDE3NDIxMjI4NzU=	X31	362e363231352c3135352e31362c31392e3135382c31392e3135382c31373432313232383735	6.6215	155.16	19.158	19.158	1742122875
2025-03-16T10:22:35.110798733Z	lemmingponsel	2	417	-108		0.184832s	Ni42ODU2LDE1Ni4zNSwxOS4yNzQsMTkuMjc0LDE3NDIxMjQwNzk=	X31	362e363835362c3135362e33352c31392e3237342c31392e3237342c31373432313234303739	6.6856	156.35	19.274	19.274	1742124079
2025-03-16T10:42:39.487721274Z	lemmingponsel	2	418	-108		0.184832s	Ni44MjU4LDE1Ny42OCwxOS4zNjksMTkuMzY5LDE3NDIxMjUyODM=	X31	362e383235382c3135372e36382c31392e3336392c31392e3336392c31373432313235323833	6.8258	157.68	19.369	19.369	1742125283
2025-03-16T11:03:45.164005494Z	lemmingponsel	2	419	-107		0.616448s	Ni44NDQwLDE1OS4zMSwxOS41NjEsMTkuNTYxLDE3NDIxMjY0ODg=	X31	362e383434302c3135392e33312c31392e3536312c31392e3536312c31373432313236343838	6.8440	159.31	19.561	19.561	1742126488
2025-03-16T11:22:57.410622877Z	lemmingponsel	2	420	-108		0.184832s	Ni45OTM2LDE1OS44MiwxOS41NTAsMTkuNTUwLDE3NDIxMjc2OTI=	X31	362e393933362c3135392e38322c31392e3535302c31392e3535302c31373432313237363932	6.9936	159.82	19.550	19.550	1742127692
2025-03-16T11:42:52.786819726Z	lemmingponsel	2	421	-106		0.184832s	Ny4xMzQyLDE2MC45NiwxOS42MjAsMTkuNjIwLDE3NDIxMjg4OTY=	X31	372e313334322c3136302e39362c31392e3632302c31392e3632302c31373432313238383936	7.1342	160.96	19.620	19.620	1742128896
2025-03-16T12:02:57.577632177Z	lemmingponsel	2	422	-108		0.184832s	Ny4yNDY2LDE2Mi4zOCwxOS43MzgsMTkuNzM4LDE3NDIxMzAxMDE=	X31	372e323436362c3136322e33382c31392e3733382c31392e3733382c31373432313330313031	7.2466	162.38	19.738	19.738	1742130101
2025-03-16T12:23:09.633708744Z	lemmingponsel	2	423	-109		0.184832s	Ny4zNDE2LDE2My4xMywxOS43ODIsMTkuNzgyLDE3NDIxMzEzMDU=	X31	372e333431362c3136332e31332c31392e3738322c31392e3738322c31373432313331333035	7.3416	163.13	19.782	19.782	1742131305
2025-03-14T00:09:44.057060234Z	lemmingponsel	2	243	-110		0.184832s	Ny4yNTc4LDE1MC4xMSwxOC4yNDIsMTguMjQyLDE3NDE5MTQ1MDc=	X31	372e323537382c3135302e31312c31382e3234322c31382e3234322c31373431393134353037	7.2578	150.11	18.242	18.242	1741914507
2025-03-14T00:29:47.836993067Z	lemmingponsel	2	244	-113		0.184832s	Ny4yMDg0LDE0OS43MCwxOC4yMTQsMTguMjE0LDE3NDE5MTU3MTE=	X31	372e323038342c3134392e37302c31382e3231342c31382e3231342c31373431393135373131	7.2084	149.70	18.214	18.214	1741915711
2025-03-14T00:49:52.163059165Z	lemmingponsel	2	245	-113		0.184832s	Ny4xNzE2LDE0OS41NCwxOC4yMTIsMTguMjEyLDE3NDE5MTY5MTY=	X31	372e313731362c3134392e35342c31382e3231322c31382e3231322c31373431393136393136	7.1716	149.54	18.212	18.212	1741916916
2025-03-14T01:09:56.429342639Z	lemmingponsel	2	246	-114		0.184832s	Ny4xNTQ2LDE0OC41NSwxOC4wOTksMTguMDk5LDE3NDE5MTgxMjA=	X31	372e313534362c3134382e35352c31382e3039392c31382e3039392c31373431393138313230	7.1546	148.55	18.099	18.099	1741918120
2025-03-14T01:30:00.251414505Z	lemmingponsel	2	247	-110		0.184832s	Ny4xMzE2LDE0OC4zNywxOC4wODYsMTguMDg2LDE3NDE5MTkzMjQ=	X31	372e313331362c3134382e33372c31382e3038362c31382e3038362c31373431393139333234	7.1316	148.37	18.086	18.086	1741919324
2025-03-14T01:50:04.632279285Z	lemmingponsel	2	248	-109		0.184832s	Ny4xMjAxLDE0Ny42MywxOC4wMDIsMTguMDAyLDE3NDE5MjA1Mjg=	X31	372e313230312c3134372e36332c31382e3030322c31382e3030322c31373431393230353238	7.1201	147.63	18.002	18.002	1741920528
2025-03-14T02:10:08.913453109Z	lemmingponsel	2	249	-111		0.184832s	Ny4wOTY3LDE0Ni44OCwxNy45MjEsMTcuOTIxLDE3NDE5MjE3MzI=	X31	372e303936372c3134362e38382c31372e3932312c31372e3932312c31373431393231373332	7.0967	146.88	17.921	17.921	1741921732
2025-03-14T02:30:12.771695003Z	lemmingponsel	2	250	-112		0.184832s	Ny4wMzYyLDE0Ni40NSwxNy44OTUsMTcuODk1LDE3NDE5MjI5MzY=	X31	372e303336322c3134362e34352c31372e3839352c31372e3839352c31373431393232393336	7.0362	146.45	17.895	17.895	1741922936
2025-03-14T02:50:17.178607350Z	lemmingponsel	2	251	-113		0.184832s	Ny4wMDU5LDE0NS45NywxNy44NTAsMTcuODUwLDE3NDE5MjQxNDE=	X31	372e303035392c3134352e39372c31372e3835302c31372e3835302c31373431393234313431	7.0059	145.97	17.850	17.850	1741924141
2025-03-14T03:10:21.361475244Z	lemmingponsel	2	252	-110		0.184832s	Ni45NzY3LDE0NS4zNywxNy43OTAsMTcuNzkwLDE3NDE5MjUzNDU=	X31	362e393736372c3134352e33372c31372e3739302c31372e3739302c31373431393235333435	6.9767	145.37	17.790	17.790	1741925345
2025-03-14T03:30:25.187743025Z	lemmingponsel	2	253	-111		0.184832s	Ni45MzQ3LDE0NC44MSwxNy43NDEsMTcuNzQxLDE3NDE5MjY1NDk=	X31	362e393334372c3134342e38312c31372e3734312c31372e3734312c31373431393236353439	6.9347	144.81	17.741	17.741	1741926549
