received_at	device_id	f_port	f_cnt	rssi	data_rate_index	consumed_airtime	frm_payload	converted_payload	ID	Temperature	Oxygen_Saturation	Oxygen_mgL	Oxygen_PPM	UnixTime
2025-03-25T00:19:44.421809912Z	lemmingponsel	2	480	-111		0.184832s	OC41NTM4LDE2MS43OSwxOS4wNDIsMTkuMDQyLDE3NDI4NjU1MDg=	382e353533382c3136312e37392c31392e3034322c31392e3034322c31373432383635353038	X31	8.5538	161.79	19.042	19.042	1742865508
2025-03-25T00:39:50.386098640Z	lemmingponsel	2	481	-110		0.184832s	OC41NDcxLDE2MS4zNiwxOC45OTQsMTguOTk0LDE3NDI4NjY3MTQ=	382e353437312c3136312e33362c31382e3939342c31382e3939342c31373432383636373134	X31	8.5471	161.36	18.994	18.994	1742866714
2025-03-25T00:59:53.766111737Z	lemmingponsel	2	482	-111		0.184832s	OC41NDc2LDE2MC41MiwxOC44OTYsMTguODk2LDE3NDI4Njc5MTc=	382e353437362c3136302e35322c31382e3839362c31382e3839362c31373432383637393137	X31	8.5476	160.52	18.896	18.896	1742867917
2025-03-25T01:19:59.527068407Z	lemmingponsel	2	483	-109		0.184832s	OC41NDY2LDE1OS42MywxOC43OTEsMTguNzkxLDE3NDI4NjkxMjM=	382e353436362c3135392e36332c31382e3739312c31382e3739312c31373432383639313233	X31	8.5466	159.63	18.791	18.791	1742869123
2025-03-25T01:40:05.402962094Z	lemmingponsel	2	484	-111		0.184832s	OC41NDc2LDE1OS4wNiwxOC43MjMsMTguNzIzLDE3NDI4NzAzMjk=	382e353437362c3135392e30362c31382e3732332c31382e3732332c31373432383730333239	X31	8.5476	159.06	18.723	18.723	1742870329
2025-03-25T02:00:08.840426140Z	lemmingponsel	2	485	-112		0.184832s	OC41NDYyLDE1OC4zNiwxOC42NDIsMTguNjQyLDE3NDI4NzE1MzI=	382e353436322c3135382e33362c31382e3634322c31382e3634322c31373432383731353332	X31	8.5462	158.36	18.642	18.642	1742871532
2025-03-25T02:20:14.574892056Z	lemmingponsel	2	486	-112		0.184832s	OC41NDEwLDE1Ny42NywxOC41NjIsMTguNTYyLDE3NDI4NzI3Mzg=	382e353431302c3135372e36372c31382e3536322c31382e3536322c31373432383732373338	X31	8.541	157.67	18.562	18.562	1742872738
2025-03-25T02:40:20.494196854Z	lemmingponsel	2	487	-111		0.184832s	OC41NDEwLDE1Ni44MSwxOC40NjIsMTguNDYyLDE3NDI4NzM5NDQ=	382e353431302c3135362e38312c31382e3436322c31382e3436322c31373432383733393434	X31	8.541	156.81	18.462	18.462	1742873944
2025-03-25T03:00:23.892109444Z	lemmingponsel	2	488	-113		0.184832s	OC41MzgxLDE1Ni41MCwxOC40MjcsMTguNDI3LDE3NDI4NzUxNDg=	382e353338312c3135362e35302c31382e3432372c31382e3432372c31373432383735313438	X31	8.5381	156.5	18.427	18.427	1742875148
2025-03-25T03:20:29.631575837Z	lemmingponsel	2	489	-112		0.184832s	OC41NDE2LDE1NS4zMiwxOC4yODYsMTguMjg2LDE3NDI4NzYzNTM=	382e353431362c3135352e33322c31382e3238362c31382e3238362c31373432383736333533	X31	8.5416	155.32	18.286	18.286	1742876353
2025-03-25T03:40:35.513082798Z	lemmingponsel	2	490	-109		0.184832s	OC41MzE0LDE1NC45OSwxOC4yNTEsMTguMjUxLDE3NDI4Nzc1NTk=	382e353331342c3135342e39392c31382e3235312c31382e3235312c31373432383737353539	X31	8.5314	154.99	18.251	18.251	1742877559
2025-03-25T04:00:38.978170286Z	lemmingponsel	2	491	-111		0.184832s	OC41MTkwLDE1NC4yMCwxOC4xNjQsMTguMTY0LDE3NDI4Nzg3NjM=	382e353139302c3135342e32302c31382e3136342c31382e3136342c31373432383738373633	X31	8.519	154.2	18.164	18.164	1742878763
2025-03-25T04:20:44.744827610Z	lemmingponsel	2	492	-114		0.184832s	OC41MDQwLDE1My42NCwxOC4xMDUsMTguMTA1LDE3NDI4Nzk5Njg=	382e353034302c3135332e36342c31382e3130352c31382e3130352c31373432383739393638	X31	8.504	153.64	18.105	18.105	1742879968
2025-03-25T04:40:50.640762906Z	lemmingponsel	2	493	-110		0.184832s	OC40ODUyLDE1Mi45NCwxOC4wMzEsMTguMDMxLDE3NDI4ODExNzQ=	382e343835322c3135322e39342c31382e3033312c31382e3033312c31373432383831313734	X31	8.4852	152.94	18.031	18.031	1742881174
2025-03-25T05:00:54.031971444Z	lemmingponsel	2	494	-111		0.184832s	OC40NzQ4LDE1Mi4xMywxNy45NDAsMTcuOTQwLDE3NDI4ODIzNzg=	382e343734382c3135322e31332c31372e3934302c31372e3934302c31373432383832333738	X31	8.4748	152.13	17.94	17.940	1742882378
2025-03-25T05:20:59.793124874Z	lemmingponsel	2	495	-110		0.184832s	OC40NjcwLDE1MS42NiwxNy44ODgsMTcuODg4LDE3NDI4ODM1ODM=	382e343637302c3135312e36362c31372e3838382c31372e3838382c31373432383833353833	X31	8.467	151.66	17.888	17.888	1742883583
2025-03-25T05:41:05.801527031Z	lemmingponsel	2	496	-114		0.184832s	OC40NTY3LDE1MS4wMSwxNy44MTYsMTcuODE2LDE3NDI4ODQ3ODk=	382e343536372c3135312e30312c31372e3831362c31372e3831362c31373432383834373839	X31	8.4567	151.01	17.816	17.816	1742884789
2025-03-25T06:01:09.243633386Z	lemmingponsel	2	497	-112		0.184832s	OC40NDg2LDE1MC41OSwxNy43NjksMTcuNzY5LDE3NDI4ODU5OTM=	382e343438362c3135302e35392c31372e3736392c31372e3736392c31373432383835393933	X31	8.4486	150.59	17.769	17.769	1742885993
2025-03-25T06:21:14.995741894Z	lemmingponsel	2	498	-114		0.184832s	OC40Njk5LDE1MC4zNiwxNy43MzMsMTcuNzMzLDE3NDI4ODcxOTk=	382e343639392c3135302e33362c31372e3733332c31372e3733332c31373432383837313939	X31	8.4699	150.36	17.733	17.733	1742887199
2025-03-25T06:41:20.977128264Z	lemmingponsel	2	499	-111		0.184832s	OC40NzQyLDE1MC41NiwxNy43NTQsMTcuNzU0LDE3NDI4ODg0MDU=	382e343734322c3135302e35362c31372e3735342c31372e3735342c31373432383838343035	X31	8.4742	150.56	17.754	17.754	1742888405
2025-03-25T07:01:24.517968623Z	lemmingponsel	2	500	-115		0.184832s	OC40OTI3LDE1MC44MSwxNy43NzYsMTcuNzc2LDE3NDI4ODk2MDg=	382e343932372c3135302e38312c31372e3737362c31372e3737362c31373432383839363038	X31	8.4927	150.81	17.776	17.776	1742889608
2025-03-25T07:21:30.249200963Z	lemmingponsel	2	501	-110		0.184832s	OC41MzkwLDE1MS4xNiwxNy43OTgsMTcuNzk4LDE3NDI4OTA4MTQ=	382e353339302c3135312e31362c31372e3739382c31372e3739382c31373432383930383134	X31	8.539	151.16	17.798	17.798	1742890814
2025-03-25T07:41:36.507358426Z	lemmingponsel	2	502	-112		0.184832s	OC41Mzg1LDE1MS44NCwxNy44NzcsMTcuODc3LDE3NDI4OTIwMjA=	382e353338352c3135312e38342c31372e3837372c31372e3837372c31373432383932303230	X31	8.5385	151.84	17.877	17.877	1742892020
2025-03-25T08:01:39.815992609Z	lemmingponsel	2	503	-111		0.184832s	OC41NDE5LDE1Mi4xOCwxNy45MTYsMTcuOTE2LDE3NDI4OTMyMjM=	382e353431392c3135322e31382c31372e3931362c31372e3931362c31373432383933323233	X31	8.5419	152.18	17.916	17.916	1742893223
2025-03-25T08:21:45.456690994Z	lemmingponsel	2	504	-114		0.184832s	OC41NDcyLDE1Mi40MCwxNy45NDAsMTcuOTQwLDE3NDI4OTQ0Mjk=	382e353437322c3135322e34302c31372e3934302c31372e3934302c31373432383934343239	X31	8.5472	152.4	17.94	17.940	1742894429
2025-03-25T08:41:51.395812973Z	lemmingponsel	2	505	-110		0.184832s	OC41NTAwLDE1My4xNiwxOC4wMjgsMTguMDI4LDE3NDI4OTU2MzU=	382e353530302c3135332e31362c31382e3032382c31382e3032382c31373432383935363335	X31	8.55	153.16	18.028	18.028	1742895635
2025-03-25T09:01:54.738536722Z	lemmingponsel	2	506	-113		0.184832s	OC41NTI2LDE1My41NiwxOC4wNzQsMTguMDc0LDE3NDI4OTY4Mzg=	382e353532362c3135332e35362c31382e3037342c31382e3037342c31373432383936383338	X31	8.5526	153.56	18.074	18.074	1742896838
2025-03-25T09:22:00.496063489Z	lemmingponsel	2	507	-111		0.184832s	OC41NTA5LDE1My44MiwxOC4xMDUsMTguMTA1LDE3NDI4OTgwNDQ=	382e353530392c3135332e38322c31382e3130352c31382e3130352c31373432383938303434	X31	8.5509	153.82	18.105	18.105	1742898044
2025-03-25T09:42:06.521834847Z	lemmingponsel	2	508	-114		0.184832s	OC41NTU5LDE1NC45MiwxOC4yMzMsMTguMjMzLDE3NDI4OTkyNTA=	382e353535392c3135342e39322c31382e3233332c31382e3233332c31373432383939323530	X31	8.5559	154.92	18.233	18.233	1742899250
2025-03-25T10:02:09.884720794Z	lemmingponsel	2	509	-110		0.184832s	OC41NjIwLDE1NS42MCwxOC4zMTAsMTguMzEwLDE3NDI5MDA0NTQ=	382e353632302c3135352e36302c31382e3331302c31382e3331302c31373432393030343534	X31	8.562	155.6	18.31	18.310	1742900454
2025-03-25T10:22:15.588886155Z	lemmingponsel	2	510	-113		0.184832s	OC41NTk2LDE1Ni40MSwxOC40MDYsMTguNDA2LDE3NDI5MDE2NTk=	382e353539362c3135362e34312c31382e3430362c31382e3430362c31373432393031363539	X31	8.5596	156.41	18.406	18.406	1742901659
2025-03-25T10:42:21.574094357Z	lemmingponsel	2	511	-110		0.184832s	OC41NjI1LDE1Ny4xOCwxOC40OTUsMTguNDk1LDE3NDI5MDI4NjU=	382e353632352c3135372e31382c31382e3439352c31382e3439352c31373432393032383635	X31	8.5625	157.18	18.495	18.495	1742902865
2025-03-25T11:02:25.079946617Z	lemmingponsel	2	512	-111		0.184832s	OC41NjE5LDE1Ny41NCwxOC41MzgsMTguNTM4LDE3NDI5MDQwNjk=	382e353631392c3135372e35342c31382e3533382c31382e3533382c31373432393034303639	X31	8.5619	157.54	18.538	18.538	1742904069
2025-03-25T11:22:30.789842524Z	lemmingponsel	2	513	-112		0.184832s	OC41NjU4LDE1OC41OCwxOC42NTgsMTguNjU4LDE3NDI5MDUyNzQ=	382e353635382c3135382e35382c31382e3635382c31382e3635382c31373432393035323734	X31	8.5658	158.58	18.658	18.658	1742905274
2025-03-25T11:42:36.817239449Z	lemmingponsel	2	514	-110		0.184832s	OC41NzI1LDE1OS4yMCwxOC43MjgsMTguNzI4LDE3NDI5MDY0ODA=	382e353732352c3135392e32302c31382e3732382c31382e3732382c31373432393036343830	X31	8.5725	159.2	18.728	18.728	1742906480
2025-03-25T12:02:40.170019102Z	lemmingponsel	2	515	-110		0.184832s	OC41NzgwLDE2MC4zNywxOC44NjQsMTguODY0LDE3NDI5MDc2ODQ=	382e353738302c3136302e33372c31382e3836342c31382e3836342c31373432393037363834	X31	8.578	160.37	18.864	18.864	1742907684
2025-03-25T12:22:45.983178514Z	lemmingponsel	2	516	-111		0.184832s	OC41ODc1LDE2MC43MiwxOC45MDAsMTguOTAwLDE3NDI5MDg4OTA=	382e353837352c3136302e37322c31382e3930302c31382e3930302c31373432393038383930	X31	8.5875	160.72	18.9	18.900	1742908890
2025-03-25T12:42:51.963867529Z	lemmingponsel	2	517	-110		0.184832s	OC42MzU2LDE2MS43MywxOC45OTYsMTguOTk2LDE3NDI5MTAwOTY=	382e363335362c3136312e37332c31382e3939362c31382e3939362c31373432393130303936	X31	8.6356	161.73	18.996	18.996	1742910096
2025-03-25T13:02:55.317297300Z	lemmingponsel	2	518	-112		0.184832s	OC43NDQ1LDE2Mi41OCwxOS4wNDUsMTkuMDQ1LDE3NDI5MTEyOTk=	382e373434352c3136322e35382c31392e3034352c31392e3034352c31373432393131323939	X31	8.7445	162.58	19.045	19.045	1742911299
2025-03-25T13:23:01.041633606Z	lemmingponsel	2	519	-110		0.184832s	OC44MzcyLDE2My4yMywxOS4wNzksMTkuMDc5LDE3NDI5MTI1MDU=	382e383337322c3136332e32332c31392e3037392c31392e3037392c31373432393132353035	X31	8.8372	163.23	19.079	19.079	1742912505
2025-03-25T13:43:07.007217237Z	lemmingponsel	2	520	-112		0.184832s	OC44NTU5LDE2NC44MiwxOS4yNTYsMTkuMjU2LDE3NDI5MTM3MTE=	382e383535392c3136342e38322c31392e3235362c31392e3235362c31373432393133373131	X31	8.8559	164.82	19.256	19.256	1742913711
2025-03-25T14:03:10.316648819Z	lemmingponsel	2	521	-110		0.184832s	OC44NzY2LDE2NS41MCwxOS4zMjYsMTkuMzI2LDE3NDI5MTQ5MTQ=	382e383736362c3136352e35302c31392e3332362c31392e3332362c31373432393134393134	X31	8.8766	165.5	19.326	19.326	1742914914
2025-03-25T14:23:16.138688789Z	lemmingponsel	2	522	-110		0.184832s	OC45NDU4LDE2Ni4zOCwxOS4zOTYsMTkuMzk2LDE3NDI5MTYxMjA=	382e393435382c3136362e33382c31392e3339362c31392e3339362c31373432393136313230	X31	8.9458	166.38	19.396	19.396	1742916120
2025-03-25T14:43:22.191327508Z	lemmingponsel	2	523	-110		0.184832s	OC45ODE3LDE2Ni42OSwxOS40MTYsMTkuNDE2LDE3NDI5MTczMjY=	382e393831372c3136362e36392c31392e3431362c31392e3431362c31373432393137333236	X31	8.9817	166.69	19.416	19.416	1742917326
2025-03-25T15:03:25.599834524Z	lemmingponsel	2	524	-111		0.184832s	OS4wMDMyLDE2Ny4zMywxOS40ODAsMTkuNDgwLDE3NDI5MTg1Mjk=	392e303033322c3136372e33332c31392e3438302c31392e3438302c31373432393138353239	X31	9.0032	167.33	19.48	19.480	1742918529
2025-03-25T15:23:29.011251126Z	lemmingponsel	2	525	-110		0.184832s	OS4wMTg5LDE2Ny44MiwxOS41MjksMTkuNTI5LDE3NDI5MTk3MzM=	392e303138392c3136372e38322c31392e3532392c31392e3532392c31373432393139373333	X31	9.0189	167.82	19.529	19.529	1742919733
2025-03-25T15:43:32.746574832Z	lemmingponsel	2	526	-111		0.184832s	OS4wNDE5LDE2OC4zOCwxOS41ODMsMTkuNTgzLDE3NDI5MjA5MzY=	392e303431392c3136382e33382c31392e3538332c31392e3538332c31373432393230393336	X31	9.0419	168.38	19.583	19.583	1742920936
2025-03-25T16:03:36.937804555Z	lemmingponsel	2	527	-110		0.184832s	OS4wNDc4LDE2OC4yMCwxOS41NjAsMTkuNTYwLDE3NDI5MjIxNDE=	392e303437382c3136382e32302c31392e3536302c31392e3536302c31373432393232313431	X31	9.0478	168.2	19.56	19.560	1742922141
2025-03-25T16:24:08.024235390Z	lemmingponsel	2	528	-110		0.328704s	OS4wNTQ3LDE2OC44OCwxOS42MzUsMTkuNjM1LDE3NDI5MjMzNDQ=	392e303534372c3136382e38382c31392e3633352c31392e3633352c31373432393233333434	X31	9.0547	168.88	19.635	19.635	1742923344
2025-03-25T16:43:44.210197700Z	lemmingponsel	2	529	-111		0.328704s	OS4wNzU0LDE2OC41OCwxOS41OTEsMTkuNTkxLDE3NDI5MjQ1NDg=	392e303735342c3136382e35382c31392e3539312c31392e3539312c31373432393234353438	X31	9.0754	168.58	19.591	19.591	1742924548
2025-03-25T17:03:48.274837673Z	lemmingponsel	2	530	-114		0.328704s	OS4wOTM5LDE2OC41NSwxOS41NzgsMTkuNTc4LDE3NDI5MjU3NTI=	392e303933392c3136382e35352c31392e3537382c31392e3537382c31373432393235373532	X31	9.0939	168.55	19.578	19.578	1742925752
2025-03-25T17:23:51.766985306Z	lemmingponsel	2	531	-110		0.328704s	OS4wOTYzLDE2OC4yOSwxOS41NDgsMTkuNTQ4LDE3NDI5MjY5NTU=	392e303936332c3136382e32392c31392e3534382c31392e3534382c31373432393236393535	X31	9.0963	168.29	19.548	19.548	1742926955
2025-03-25T17:43:55.557536526Z	lemmingponsel	2	532	-113		0.328704s	OS4wOTk5LDE2Ny41MSwxOS40NTUsMTkuNDU1LDE3NDI5MjgxNTk=	392e303939392c3136372e35312c31392e3435352c31392e3435352c31373432393238313539	X31	9.0999	167.51	19.455	19.455	1742928159
2025-03-25T18:03:59.670517385Z	lemmingponsel	2	533	-115		0.349184s	OS4wODYzLDE2Ni45MiwxOS4zOTIsMTkuMzkyLDE3NDI5MjkzNjM=	392e303836332c3136362e39322c31392e3339322c31392e3339322c31373432393239333633	X31	9.0863	166.92	19.392	19.392	1742929363
2025-03-25T18:24:03.067262391Z	lemmingponsel	2	534	-110		0.328704s	OS4wNzYzLDE2Ny4xNCwxOS40MjMsMTkuNDIzLDE3NDI5MzA1Njc=	392e303736332c3136372e31342c31392e3432332c31392e3432332c31373432393330353637	X31	9.0763	167.14	19.423	19.423	1742930567
2025-03-25T18:44:06.805172990Z	lemmingponsel	2	535	-112		0.328704s	OS4wNzMxLDE2Ni44MiwxOS4zODgsMTkuMzg4LDE3NDI5MzE3NzA=	392e303733312c3136362e38322c31392e3338382c31392e3338382c31373432393331373730	X31	9.0731	166.82	19.388	19.388	1742931770
2025-03-25T19:04:11.046878007Z	lemmingponsel	2	536	-111		0.328704s	OS4wNjc0LDE2Ni4wMiwxOS4yOTcsMTkuMjk3LDE3NDI5MzI5NzU=	392e303637342c3136362e30322c31392e3239372c31392e3239372c31373432393332393735	X31	9.0674	166.02	19.297	19.297	1742932975
2025-03-25T19:24:14.414207437Z	lemmingponsel	2	537	-115		0.328704s	OS4wNjU5LDE2Ny4yMywxOS40MzksMTkuNDM5LDE3NDI5MzQxNzg=	392e303635392c3136372e32332c31392e3433392c31392e3433392c31373432393334313738	X31	9.0659	167.23	19.439	19.439	1742934178
2025-03-25T19:44:18.413540138Z	lemmingponsel	2	538	-114		0.328704s	OS4wNTk2LDE2Ni4zNCwxOS4zMzgsMTkuMzM4LDE3NDI5MzUzODI=	392e303539362c3136362e33342c31392e3333382c31392e3333382c31373432393335333832	X31	9.0596	166.34	19.338	19.338	1742935382
2025-03-25T20:04:22.592788955Z	lemmingponsel	2	539	-114		0.328704s	OS4wNDgxLDE2NS4xOSwxOS4yMTAsMTkuMjEwLDE3NDI5MzY1ODY=	392e303438312c3136352e31392c31392e3231302c31392e3231302c31373432393336353836	X31	9.0481	165.19	19.21	19.210	1742936586
2025-03-25T20:24:26.026587726Z	lemmingponsel	2	540	-111		0.328704s	OS4wMjIzLDE2NC4xMCwxOS4wOTQsMTkuMDk0LDE3NDI5Mzc3OTA=	392e303232332c3136342e31302c31392e3039342c31392e3039342c31373432393337373930	X31	9.0223	164.1	19.094	19.094	1742937790
2025-03-25T20:44:38.847779938Z	lemmingponsel	2	541	-115		0.328704s	OS4wMTAwLDE2My42NSwxOS4wNDgsMTkuMDQ4LDE3NDI5Mzg5OTM=	392e303130302c3136332e36352c31392e3034382c31392e3034382c31373432393338393933	X31	9.01	163.65	19.048	19.048	1742938993
2025-03-25T21:04:33.986832431Z	lemmingponsel	2	542	-114		0.328704s	OS4wMDQxLDE2My4wMywxOC45NzksMTguOTc5LDE3NDI5NDAxOTc=	392e303034312c3136332e30332c31382e3937392c31382e3937392c31373432393430313937	X31	9.0041	163.03	18.979	18.979	1742940197
2025-03-25T21:24:37.418248470Z	lemmingponsel	2	543	-109		0.328704s	OS4wMDgxLDE2MS45NiwxOC44NTMsMTguODUzLDE3NDI5NDE0MDE=	392e303038312c3136312e39362c31382e3835332c31382e3835332c31373432393431343031	X31	9.0081	161.96	18.853	18.853	1742941401
2025-03-25T21:44:41.270998205Z	lemmingponsel	2	544	-113		0.328704s	OC45OTk0LDE2MS4yNywxOC43NzYsMTguNzc2LDE3NDI5NDI2MDU=	382e393939342c3136312e32372c31382e3737362c31382e3737362c31373432393432363035	X31	8.9994	161.27	18.776	18.776	1742942605
2025-03-25T22:04:45.316226580Z	lemmingponsel	2	545	-114		0.328704s	OC45OTY4LDE2MC44OCwxOC43MzIsMTguNzMyLDE3NDI5NDM4MDk=	382e393936382c3136302e38382c31382e3733322c31382e3733322c31373432393433383039	X31	8.9968	160.88	18.732	18.732	1742943809
2025-03-25T22:24:48.752251147Z	lemmingponsel	2	546	-112		0.328704s	OC45NzgzLDE2MC4wNSwxOC42NDMsMTguNjQzLDE3NDI5NDUwMTI=	382e393738332c3136302e30352c31382e3634332c31382e3634332c31373432393435303132	X31	8.9783	160.05	18.643	18.643	1742945012
2025-03-25T22:44:52.536479939Z	lemmingponsel	2	547	-109		0.328704s	OC45Nzc1LDE1OS42NCwxOC41OTYsMTguNTk2LDE3NDI5NDYyMTY=	382e393737352c3135392e36342c31382e3539362c31382e3539362c31373432393436323136	X31	8.9775	159.64	18.596	18.596	1742946216
2025-03-25T23:04:56.465549998Z	lemmingponsel	2	548	-110		0.184832s	OC44OTEyLDE1OC4zOCwxOC40ODcsMTguNDg3LDE3NDI5NDc0MjA=	382e383931322c3135382e33382c31382e3438372c31382e3438372c31373432393437343230	X31	8.8912	158.38	18.487	18.487	1742947420
2025-03-25T23:24:59.942745515Z	lemmingponsel	2	549	-109		0.184832s	OC45MDU2LDE1Ny43NSwxOC40MDgsMTguNDA4LDE3NDI5NDg2MjQ=	382e393035362c3135372e37352c31382e3430382c31382e3430382c31373432393438363234	X31	8.9056	157.75	18.408	18.408	1742948624
2025-03-25T23:45:03.748688196Z	lemmingponsel	2	550	-110		0.184832s	OC45MDA3LDE1Ny43OCwxOC40MTQsMTguNDE0LDE3NDI5NDk4Mjc=	382e393030372c3135372e37382c31382e3431342c31382e3431342c31373432393439383237	X31	8.9007	157.78	18.414	18.414	1742949827
2025-03-26T00:05:07.840685081Z	lemmingponsel	2	551	-109		0.184832s	OC45MDMwLDE1Ni4zOSwxOC4yNTEsMTguMjUxLDE3NDI5NTEwMzE=	382e393033302c3135362e33392c31382e3235312c31382e3235312c31373432393531303331	X31	8.903	156.39	18.251	18.251	1742951031
2025-03-26T00:26:03.640249623Z	lemmingponsel	2	552	-108		0.616448s	OC44OTkzLDE1Ni4xNywxOC4yMjYsMTguMjI2LDE3NDI5NTIyMzU=	382e383939332c3135362e31372c31382e3232362c31382e3232362c31373432393532323335	X31	8.8993	156.17	18.226	18.226	1742952235
2025-03-26T00:46:50.941296013Z	lemmingponsel	2	553	-108		1.314816s	OC44OTkwLDE1NS4wMSwxOC4wOTEsMTguMDkxLDE3NDI5NTM0Mzk=	382e383939302c3135352e30312c31382e3039312c31382e3039312c31373432393533343339	X31	8.899	155.01	18.091	18.091	1742953439
2025-03-26T01:05:19.361019522Z	lemmingponsel	2	554	-112		0.328704s	OC44OTkxLDE1NC4yMywxOC4wMDAsMTguMDAwLDE3NDI5NTQ2NDM=	382e383939312c3135342e32332c31382e3030302c31382e3030302c31373432393534363433	X31	8.8991	154.23	18.0	18.000	1742954643
2025-03-26T01:25:22.814059333Z	lemmingponsel	2	555	-109		0.328704s	OC44ODY2LDE1My44MywxNy45NTksMTcuOTU5LDE3NDI5NTU4NDY=	382e383836362c3135332e38332c31372e3935392c31372e3935392c31373432393535383436	X31	8.8866	153.83	17.959	17.959	1742955846
2025-03-26T01:45:26.672812785Z	lemmingponsel	2	556	-113		0.328704s	OC44Njg0LDE1Mi44OCwxNy44NTUsMTcuODU1LDE3NDI5NTcwNTA=	382e383638342c3135322e38382c31372e3835352c31372e3835352c31373432393537303530	X31	8.8684	152.88	17.855	17.855	1742957050
2025-03-26T02:05:30.741962973Z	lemmingponsel	2	557	-114		0.328704s	OC44NjMyLDE1Mi4zMSwxNy43OTEsMTcuNzkxLDE3NDI5NTgyNTQ=	382e383633322c3135322e33312c31372e3739312c31372e3739312c31373432393538323534	X31	8.8632	152.31	17.791	17.791	1742958254
2025-03-26T02:25:34.233989273Z	lemmingponsel	2	558	-111		0.328704s	OC44MzcyLDE1MS44MSwxNy43NDQsMTcuNzQ0LDE3NDI5NTk0NTg=	382e383337322c3135312e38312c31372e3734342c31372e3734342c31373432393539343538	X31	8.8372	151.81	17.744	17.744	1742959458
2025-03-26T02:45:38.066210808Z	lemmingponsel	2	559	-111		0.328704s	OC43ODUxLDE1MC42NCwxNy42MzAsMTcuNjMwLDE3NDI5NjA2NjI=	382e373835312c3135302e36342c31372e3633302c31372e3633302c31373432393630363632	X31	8.7851	150.64	17.63	17.630	1742960662
2025-03-26T03:05:42.164443026Z	lemmingponsel	2	560	-113		0.328704s	OC43NDcwLDE1MC4xMSwxNy41ODQsMTcuNTg0LDE3NDI5NjE4NjY=	382e373437302c3135302e31312c31372e3538342c31372e3538342c31373432393631383636	X31	8.747	150.11	17.584	17.584	1742961866
2025-03-26T03:25:45.660216706Z	lemmingponsel	2	561	-112		0.328704s	OC43MjEwLDE0OS43MCwxNy41NDcsMTcuNTQ3LDE3NDI5NjMwNjk=	382e373231302c3134392e37302c31372e3534372c31372e3534372c31373432393633303639	X31	8.721	149.7	17.547	17.547	1742963069
2025-03-26T03:45:49.506170562Z	lemmingponsel	2	562	-114		0.328704s	OC42OTAyLDE0OC45MywxNy40NzAsMTcuNDcwLDE3NDI5NjQyNzM=	382e363930322c3134382e39332c31372e3437302c31372e3437302c31373432393634323733	X31	8.6902	148.93	17.47	17.470	1742964273
2025-03-26T04:05:53.605165773Z	lemmingponsel	2	563	-111		0.328704s	OC42MjQ4LDE0Ny44MSwxNy4zNjYsMTcuMzY2LDE3NDI5NjU0Nzc=	382e363234382c3134372e38312c31372e3336362c31372e3336362c31373432393635343737	X31	8.6248	147.81	17.366	17.366	1742965477
2025-03-26T04:25:57.208867238Z	lemmingponsel	2	564	-115		0.328704s	OC41ODU2LDE0Ny4yNiwxNy4zMTksMTcuMzE5LDE3NDI5NjY2ODE=	382e353835362c3134372e32362c31372e3331392c31372e3331392c31373432393636363831	X31	8.5856	147.26	17.319	17.319	1742966681
2025-03-26T04:46:01.118135216Z	lemmingponsel	2	565	-112		0.328704s	OC41ODM0LDE0Ni42OSwxNy4yNTIsMTcuMjUyLDE3NDI5Njc4ODU=	382e353833342c3134362e36392c31372e3235322c31372e3235322c31373432393637383835	X31	8.5834	146.69	17.252	17.252	1742967885
2025-03-26T05:06:05.215375537Z	lemmingponsel	2	566	-109		0.328704s	OC41NzgzLDE0Ni4wMCwxNy4xNzMsMTcuMTczLDE3NDI5NjkwODk=	382e353738332c3134362e30302c31372e3137332c31372e3137332c31373432393639303839	X31	8.5783	146.0	17.173	17.173	1742969089
2025-03-26T05:26:08.692585681Z	lemmingponsel	2	567	-111		0.328704s	OC41NzQ4LDE0NS4zNywxNy4xMDEsMTcuMTAxLDE3NDI5NzAyOTI=	382e353734382c3134352e33372c31372e3130312c31372e3130312c31373432393730323932	X31	8.5748	145.37	17.101	17.101	1742970292
2025-03-26T05:46:12.606355279Z	lemmingponsel	2	568	-115		0.328704s	OC41NzgwLDE0NC45MSwxNy4wNDQsMTcuMDQ0LDE3NDI5NzE0OTY=	382e353738302c3134342e39312c31372e3034342c31372e3034342c31373432393731343936	X31	8.578	144.91	17.044	17.044	1742971496
2025-03-26T06:06:16.814163316Z	lemmingponsel	2	569	-112		0.328704s	OC41NzMzLDE0NC43NCwxNy4wMjcsMTcuMDI3LDE3NDI5NzI3MDA=	382e353733332c3134342e37342c31372e3032372c31372e3032372c31373432393732373030	X31	8.5733	144.74	17.027	17.027	1742972700
2025-03-26T06:26:20.332927866Z	lemmingponsel	2	570	-112		0.328704s	OC41NzAxLDE0NC43MiwxNy4wMjYsMTcuMDI2LDE3NDI5NzM5MDQ=	382e353730312c3134342e37322c31372e3032362c31372e3032362c31373432393733393034	X31	8.5701	144.72	17.026	17.026	1742973904
2025-03-26T06:46:24.256739Z	lemmingponsel	2	571	-109		0.328704s	OC41Njk4LDE0NC42MCwxNy4wMTIsMTcuMDEyLDE3NDI5NzUxMDg=	382e353639382c3134342e36302c31372e3031322c31372e3031322c31373432393735313038	X31	8.5698	144.6	17.012	17.012	1742975108
