received_at	device_id	f_port	f_cnt	decoded_payload	rssi	data_rate_index	consumed_airtime
2025-03-14T00:22:26.036118390Z	eui-70b3d57ed005a0a2	117		{'CH4': 888, 'co2': 310, 'rh': 92.2, 'temp': 5, 'unix': 1741915339}	-80		0.205824s
2025-03-14T02:22:24.558617612Z	eui-70b3d57ed005a0a2	117	1	{'CH4': 811, 'co2': 229, 'rh': 79.9, 'temp': 8.9, 'unix': 1741922537}	-85		0.071936s
2025-03-14T04:22:23.269969215Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 788, 'co2': 330, 'rh': 80, 'temp': 8.9, 'unix': 1741929733}	-85		0.061696s
2025-03-14T06:22:22.405295705Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 799, 'co2': 225, 'rh': 80.1, 'temp': 8.4, 'unix': 1741936935}	-84		0.061696s
2025-03-14T08:10:46.470065565Z	eui-70b3d57ed005a0a2	117		{'CH4': 863, 'co2': 343, 'rh': 80.7, 'temp': 10.5, 'unix': 1741943439}	-90		0.205824s
2025-03-14T12:10:43.505852306Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 968, 'co2': 336, 'rh': 77.7, 'temp': 16.8, 'unix': 1741957836}	-87		0.061696s
2025-03-14T14:10:42.026230335Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 991, 'co2': 217, 'rh': 79.1, 'temp': 15.6, 'unix': 1741965032}	-83		0.061696s
2025-03-14T16:10:40.645480114Z	eui-70b3d57ed005a0a2	117	4	{'CH4': 893, 'co2': 324, 'rh': 79.9, 'temp': 12.7, 'unix': 1741972231}	-84		0.061696s
2025-03-14T18:10:39.250279632Z	eui-70b3d57ed005a0a2	117	5	{'CH4': 837, 'co2': 195, 'rh': 80.4, 'temp': 10.2, 'unix': 1741979432}	-88		0.061696s
2025-03-14T20:10:37.989612234Z	eui-70b3d57ed005a0a2	117	6	{'CH4': 780, 'co2': 332, 'rh': 80.5, 'temp': 9, 'unix': 1741986628}	-88		0.061696s
2025-03-14T22:10:36.784612544Z	eui-70b3d57ed005a0a2	117	7	{'CH4': 773, 'co2': 204, 'rh': 80.2, 'temp': 8.3, 'unix': 1741993829}	-84		0.061696s
2025-03-15T00:22:26.072714916Z	eui-70b3d57ed005a0a2	117		{'CH4': 791, 'co2': 326, 'rh': 94.9, 'temp': 3.6, 'unix': 1742001739}	-92		0.205824s
2025-03-15T02:22:24.686451387Z	eui-70b3d57ed005a0a2	117	1	{'CH4': 687, 'co2': 228, 'rh': 80, 'temp': 7, 'unix': 1742008937}	-91		0.066816s
2025-03-15T04:22:23.438196460Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 635, 'co2': 389, 'rh': 79.6, 'temp': 6.6, 'unix': 1742016135}	-92		0.066816s
2025-03-15T06:22:22.192577144Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 647, 'co2': 262, 'rh': 80, 'temp': 6.5, 'unix': 1742023333}	-92		0.061696s
2025-03-15T08:22:20.948018642Z	eui-70b3d57ed005a0a2	117	4	{'CH4': 793, 'co2': 402, 'rh': 80.8, 'temp': 13.3, 'unix': 1742030530}	-90		0.061696s
2025-03-15T10:22:19.551760119Z	eui-70b3d57ed005a0a2	117	5	{'CH4': 950, 'co2': 281, 'rh': 80, 'temp': 17.4, 'unix': 1742037727}	-85		0.061696s
2025-03-15T12:22:18.078375300Z	eui-70b3d57ed005a0a2	117	6	{'CH4': 1007, 'co2': 337, 'rh': 79.6, 'temp': 17.9, 'unix': 1742044930}	-86		0.061696s
2025-03-15T14:22:16.605532169Z	eui-70b3d57ed005a0a2	117	7	{'CH4': 1023, 'co2': 212, 'rh': 79.7, 'temp': 17, 'unix': 1742052125}	-85		0.061696s
2025-03-15T16:22:15.152490909Z	eui-70b3d57ed005a0a2	117	8	{'CH4': 910, 'co2': 314, 'rh': 79.6, 'temp': 13.3, 'unix': 1742059327}	-86		0.061696s
2025-03-15T18:22:13.808689543Z	eui-70b3d57ed005a0a2	117	9	{'CH4': 882, 'co2': 197, 'rh': 80.1, 'temp': 11.4, 'unix': 1742066526}	-86		0.061696s
2025-03-15T20:22:12.426388808Z	eui-70b3d57ed005a0a2	117	10	{'CH4': 833, 'co2': 322, 'rh': 80.4, 'temp': 10, 'unix': 1742073721}	-85		0.061696s
2025-03-15T22:22:11.027694297Z	eui-70b3d57ed005a0a2	117	11	{'CH4': 830, 'co2': 206, 'rh': 80.2, 'temp': 10.2, 'unix': 1742080922}	-90		0.061696s
2025-03-16T00:22:25.865235420Z	eui-70b3d57ed005a0a2	117		{'CH4': 876, 'co2': 287, 'rh': 92.7, 'temp': 6.3, 'unix': 1742088139}	-88		0.205824s
2025-03-16T02:22:24.370861633Z	eui-70b3d57ed005a0a2	117	1	{'CH4': 821, 'co2': 202, 'rh': 80, 'temp': 10.8, 'unix': 1742095336}	-86		0.123392s
2025-03-16T04:22:22.905624051Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 832, 'co2': 327, 'rh': 79.9, 'temp': 11.2, 'unix': 1742102532}	-86		0.066816s
2025-03-16T06:22:21.540186664Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 859, 'co2': 219, 'rh': 79.5, 'temp': 11.6, 'unix': 1742109734}	-86		0.066816s
2025-03-16T08:22:20.783599168Z	eui-70b3d57ed005a0a2	117	4	{'CH4': 938, 'co2': 335, 'rh': 80.3, 'temp': 14.8, 'unix': 1742116933}	-85		0.061696s
2025-03-16T10:22:19.354994047Z	eui-70b3d57ed005a0a2	117	5	{'CH4': 1090, 'co2': 229, 'rh': 80.8, 'temp': 19.3, 'unix': 1742124129}	-84		0.061696s
2025-03-16T12:22:17.974641660Z	eui-70b3d57ed005a0a2	117	6	{'CH4': 1150, 'co2': 326, 'rh': 79.9, 'temp': 21.5, 'unix': 1742131326}	-88		0.061696s
2025-03-14T00:22:26.036118390Z	eui-70b3d57ed005a0a2	117		{'CH4': 888, 'co2': 310, 'rh': 92.2, 'temp': 5, 'unix': 1741915339}	-80		0.205824s
2025-03-14T02:22:24.558617612Z	eui-70b3d57ed005a0a2	117	1	{'CH4': 811, 'co2': 229, 'rh': 79.9, 'temp': 8.9, 'unix': 1741922537}	-85		0.071936s
2025-03-14T04:22:23.269969215Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 788, 'co2': 330, 'rh': 80, 'temp': 8.9, 'unix': 1741929733}	-85		0.061696s
2025-03-14T06:22:22.405295705Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 799, 'co2': 225, 'rh': 80.1, 'temp': 8.4, 'unix': 1741936935}	-84		0.061696s
2025-03-14T08:10:46.470065565Z	eui-70b3d57ed005a0a2	117		{'CH4': 863, 'co2': 343, 'rh': 80.7, 'temp': 10.5, 'unix': 1741943439}	-90		0.205824s
2025-03-14T12:10:43.505852306Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 968, 'co2': 336, 'rh': 77.7, 'temp': 16.8, 'unix': 1741957836}	-87		0.061696s
2025-03-14T14:10:42.026230335Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 991, 'co2': 217, 'rh': 79.1, 'temp': 15.6, 'unix': 1741965032}	-83		0.061696s
2025-03-14T16:10:40.645480114Z	eui-70b3d57ed005a0a2	117	4	{'CH4': 893, 'co2': 324, 'rh': 79.9, 'temp': 12.7, 'unix': 1741972231}	-84		0.061696s
2025-03-14T18:10:39.250279632Z	eui-70b3d57ed005a0a2	117	5	{'CH4': 837, 'co2': 195, 'rh': 80.4, 'temp': 10.2, 'unix': 1741979432}	-88		0.061696s
2025-03-14T20:10:37.989612234Z	eui-70b3d57ed005a0a2	117	6	{'CH4': 780, 'co2': 332, 'rh': 80.5, 'temp': 9, 'unix': 1741986628}	-88		0.061696s
2025-03-14T22:10:36.784612544Z	eui-70b3d57ed005a0a2	117	7	{'CH4': 773, 'co2': 204, 'rh': 80.2, 'temp': 8.3, 'unix': 1741993829}	-84		0.061696s
2025-03-15T00:22:26.072714916Z	eui-70b3d57ed005a0a2	117		{'CH4': 791, 'co2': 326, 'rh': 94.9, 'temp': 3.6, 'unix': 1742001739}	-92		0.205824s
2025-03-15T02:22:24.686451387Z	eui-70b3d57ed005a0a2	117	1	{'CH4': 687, 'co2': 228, 'rh': 80, 'temp': 7, 'unix': 1742008937}	-91		0.066816s
2025-03-15T04:22:23.438196460Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 635, 'co2': 389, 'rh': 79.6, 'temp': 6.6, 'unix': 1742016135}	-92		0.066816s
2025-03-15T06:22:22.192577144Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 647, 'co2': 262, 'rh': 80, 'temp': 6.5, 'unix': 1742023333}	-92		0.061696s
2025-03-15T08:22:20.948018642Z	eui-70b3d57ed005a0a2	117	4	{'CH4': 793, 'co2': 402, 'rh': 80.8, 'temp': 13.3, 'unix': 1742030530}	-90		0.061696s
2025-03-15T10:22:19.551760119Z	eui-70b3d57ed005a0a2	117	5	{'CH4': 950, 'co2': 281, 'rh': 80, 'temp': 17.4, 'unix': 1742037727}	-85		0.061696s
2025-03-15T12:22:18.078375300Z	eui-70b3d57ed005a0a2	117	6	{'CH4': 1007, 'co2': 337, 'rh': 79.6, 'temp': 17.9, 'unix': 1742044930}	-86		0.061696s
2025-03-15T14:22:16.605532169Z	eui-70b3d57ed005a0a2	117	7	{'CH4': 1023, 'co2': 212, 'rh': 79.7, 'temp': 17, 'unix': 1742052125}	-85		0.061696s
2025-03-15T16:22:15.152490909Z	eui-70b3d57ed005a0a2	117	8	{'CH4': 910, 'co2': 314, 'rh': 79.6, 'temp': 13.3, 'unix': 1742059327}	-86		0.061696s
2025-03-15T18:22:13.808689543Z	eui-70b3d57ed005a0a2	117	9	{'CH4': 882, 'co2': 197, 'rh': 80.1, 'temp': 11.4, 'unix': 1742066526}	-86		0.061696s
2025-03-15T20:22:12.426388808Z	eui-70b3d57ed005a0a2	117	10	{'CH4': 833, 'co2': 322, 'rh': 80.4, 'temp': 10, 'unix': 1742073721}	-85		0.061696s
2025-03-15T22:22:11.027694297Z	eui-70b3d57ed005a0a2	117	11	{'CH4': 830, 'co2': 206, 'rh': 80.2, 'temp': 10.2, 'unix': 1742080922}	-90		0.061696s
2025-03-16T00:22:25.865235420Z	eui-70b3d57ed005a0a2	117		{'CH4': 876, 'co2': 287, 'rh': 92.7, 'temp': 6.3, 'unix': 1742088139}	-88		0.205824s
2025-03-16T02:22:24.370861633Z	eui-70b3d57ed005a0a2	117	1	{'CH4': 821, 'co2': 202, 'rh': 80, 'temp': 10.8, 'unix': 1742095336}	-86		0.123392s
2025-03-16T04:22:22.905624051Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 832, 'co2': 327, 'rh': 79.9, 'temp': 11.2, 'unix': 1742102532}	-86		0.066816s
2025-03-16T06:22:21.540186664Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 859, 'co2': 219, 'rh': 79.5, 'temp': 11.6, 'unix': 1742109734}	-86		0.066816s
2025-03-16T08:22:20.783599168Z	eui-70b3d57ed005a0a2	117	4	{'CH4': 938, 'co2': 335, 'rh': 80.3, 'temp': 14.8, 'unix': 1742116933}	-85		0.061696s
2025-03-16T10:22:19.354994047Z	eui-70b3d57ed005a0a2	117	5	{'CH4': 1090, 'co2': 229, 'rh': 80.8, 'temp': 19.3, 'unix': 1742124129}	-84		0.061696s
2025-03-16T12:22:17.974641660Z	eui-70b3d57ed005a0a2	117	6	{'CH4': 1150, 'co2': 326, 'rh': 79.9, 'temp': 21.5, 'unix': 1742131326}	-88		0.061696s
2025-03-15T00:22:26.072714916Z	eui-70b3d57ed005a0a2	117		{'CH4': 791, 'co2': 326, 'rh': 94.9, 'temp': 3.6, 'unix': 1742001739}	-92		0.205824s
2025-03-15T02:22:24.686451387Z	eui-70b3d57ed005a0a2	117	1	{'CH4': 687, 'co2': 228, 'rh': 80, 'temp': 7, 'unix': 1742008937}	-91		0.066816s
2025-03-15T04:22:23.438196460Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 635, 'co2': 389, 'rh': 79.6, 'temp': 6.6, 'unix': 1742016135}	-92		0.066816s
2025-03-15T06:22:22.192577144Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 647, 'co2': 262, 'rh': 80, 'temp': 6.5, 'unix': 1742023333}	-92		0.061696s
2025-03-15T08:22:20.948018642Z	eui-70b3d57ed005a0a2	117	4	{'CH4': 793, 'co2': 402, 'rh': 80.8, 'temp': 13.3, 'unix': 1742030530}	-90		0.061696s
2025-03-15T10:22:19.551760119Z	eui-70b3d57ed005a0a2	117	5	{'CH4': 950, 'co2': 281, 'rh': 80, 'temp': 17.4, 'unix': 1742037727}	-85		0.061696s
2025-03-15T12:22:18.078375300Z	eui-70b3d57ed005a0a2	117	6	{'CH4': 1007, 'co2': 337, 'rh': 79.6, 'temp': 17.9, 'unix': 1742044930}	-86		0.061696s
2025-03-15T14:22:16.605532169Z	eui-70b3d57ed005a0a2	117	7	{'CH4': 1023, 'co2': 212, 'rh': 79.7, 'temp': 17, 'unix': 1742052125}	-85		0.061696s
2025-03-15T16:22:15.152490909Z	eui-70b3d57ed005a0a2	117	8	{'CH4': 910, 'co2': 314, 'rh': 79.6, 'temp': 13.3, 'unix': 1742059327}	-86		0.061696s
2025-03-15T18:22:13.808689543Z	eui-70b3d57ed005a0a2	117	9	{'CH4': 882, 'co2': 197, 'rh': 80.1, 'temp': 11.4, 'unix': 1742066526}	-86		0.061696s
2025-03-15T20:22:12.426388808Z	eui-70b3d57ed005a0a2	117	10	{'CH4': 833, 'co2': 322, 'rh': 80.4, 'temp': 10, 'unix': 1742073721}	-85		0.061696s
2025-03-15T22:22:11.027694297Z	eui-70b3d57ed005a0a2	117	11	{'CH4': 830, 'co2': 206, 'rh': 80.2, 'temp': 10.2, 'unix': 1742080922}	-90		0.061696s
2025-03-16T00:22:25.865235420Z	eui-70b3d57ed005a0a2	117		{'CH4': 876, 'co2': 287, 'rh': 92.7, 'temp': 6.3, 'unix': 1742088139}	-88		0.205824s
2025-03-16T02:22:24.370861633Z	eui-70b3d57ed005a0a2	117	1	{'CH4': 821, 'co2': 202, 'rh': 80, 'temp': 10.8, 'unix': 1742095336}	-86		0.123392s
2025-03-16T04:22:22.905624051Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 832, 'co2': 327, 'rh': 79.9, 'temp': 11.2, 'unix': 1742102532}	-86		0.066816s
2025-03-16T06:22:21.540186664Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 859, 'co2': 219, 'rh': 79.5, 'temp': 11.6, 'unix': 1742109734}	-86		0.066816s
2025-03-16T08:22:20.783599168Z	eui-70b3d57ed005a0a2	117	4	{'CH4': 938, 'co2': 335, 'rh': 80.3, 'temp': 14.8, 'unix': 1742116933}	-85		0.061696s
2025-03-16T10:22:19.354994047Z	eui-70b3d57ed005a0a2	117	5	{'CH4': 1090, 'co2': 229, 'rh': 80.8, 'temp': 19.3, 'unix': 1742124129}	-84		0.061696s
2025-03-16T12:22:17.974641660Z	eui-70b3d57ed005a0a2	117	6	{'CH4': 1150, 'co2': 326, 'rh': 79.9, 'temp': 21.5, 'unix': 1742131326}	-88		0.061696s
2025-03-16T16:22:15.157595684Z	eui-70b3d57ed005a0a2	117	8	{'CH4': 895, 'co2': 309, 'rh': 79.5, 'temp': 13.5, 'unix': 1742145727}	-86		0.061696s
2025-03-15T00:22:26.072714916Z	eui-70b3d57ed005a0a2	117		{'CH4': 791, 'co2': 326, 'rh': 94.9, 'temp': 3.6, 'unix': 1742001739}	-92		0.205824s
2025-03-15T02:22:24.686451387Z	eui-70b3d57ed005a0a2	117	1	{'CH4': 687, 'co2': 228, 'rh': 80, 'temp': 7, 'unix': 1742008937}	-91		0.066816s
2025-03-15T04:22:23.438196460Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 635, 'co2': 389, 'rh': 79.6, 'temp': 6.6, 'unix': 1742016135}	-92		0.066816s
2025-03-15T06:22:22.192577144Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 647, 'co2': 262, 'rh': 80, 'temp': 6.5, 'unix': 1742023333}	-92		0.061696s
2025-03-15T08:22:20.948018642Z	eui-70b3d57ed005a0a2	117	4	{'CH4': 793, 'co2': 402, 'rh': 80.8, 'temp': 13.3, 'unix': 1742030530}	-90		0.061696s
2025-03-15T10:22:19.551760119Z	eui-70b3d57ed005a0a2	117	5	{'CH4': 950, 'co2': 281, 'rh': 80, 'temp': 17.4, 'unix': 1742037727}	-85		0.061696s
2025-03-15T12:22:18.078375300Z	eui-70b3d57ed005a0a2	117	6	{'CH4': 1007, 'co2': 337, 'rh': 79.6, 'temp': 17.9, 'unix': 1742044930}	-86		0.061696s
2025-03-15T14:22:16.605532169Z	eui-70b3d57ed005a0a2	117	7	{'CH4': 1023, 'co2': 212, 'rh': 79.7, 'temp': 17, 'unix': 1742052125}	-85		0.061696s
2025-03-15T16:22:15.152490909Z	eui-70b3d57ed005a0a2	117	8	{'CH4': 910, 'co2': 314, 'rh': 79.6, 'temp': 13.3, 'unix': 1742059327}	-86		0.061696s
2025-03-15T18:22:13.808689543Z	eui-70b3d57ed005a0a2	117	9	{'CH4': 882, 'co2': 197, 'rh': 80.1, 'temp': 11.4, 'unix': 1742066526}	-86		0.061696s
2025-03-15T20:22:12.426388808Z	eui-70b3d57ed005a0a2	117	10	{'CH4': 833, 'co2': 322, 'rh': 80.4, 'temp': 10, 'unix': 1742073721}	-85		0.061696s
2025-03-15T22:22:11.027694297Z	eui-70b3d57ed005a0a2	117	11	{'CH4': 830, 'co2': 206, 'rh': 80.2, 'temp': 10.2, 'unix': 1742080922}	-90		0.061696s
2025-03-16T00:22:25.865235420Z	eui-70b3d57ed005a0a2	117		{'CH4': 876, 'co2': 287, 'rh': 92.7, 'temp': 6.3, 'unix': 1742088139}	-88		0.205824s
2025-03-16T02:22:24.370861633Z	eui-70b3d57ed005a0a2	117	1	{'CH4': 821, 'co2': 202, 'rh': 80, 'temp': 10.8, 'unix': 1742095336}	-86		0.123392s
2025-03-16T04:22:22.905624051Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 832, 'co2': 327, 'rh': 79.9, 'temp': 11.2, 'unix': 1742102532}	-86		0.066816s
2025-03-16T06:22:21.540186664Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 859, 'co2': 219, 'rh': 79.5, 'temp': 11.6, 'unix': 1742109734}	-86		0.066816s
2025-03-16T08:22:20.783599168Z	eui-70b3d57ed005a0a2	117	4	{'CH4': 938, 'co2': 335, 'rh': 80.3, 'temp': 14.8, 'unix': 1742116933}	-85		0.061696s
2025-03-16T10:22:19.354994047Z	eui-70b3d57ed005a0a2	117	5	{'CH4': 1090, 'co2': 229, 'rh': 80.8, 'temp': 19.3, 'unix': 1742124129}	-84		0.061696s
2025-03-16T12:22:17.974641660Z	eui-70b3d57ed005a0a2	117	6	{'CH4': 1150, 'co2': 326, 'rh': 79.9, 'temp': 21.5, 'unix': 1742131326}	-88		0.061696s
2025-03-16T16:22:15.157595684Z	eui-70b3d57ed005a0a2	117	8	{'CH4': 895, 'co2': 309, 'rh': 79.5, 'temp': 13.5, 'unix': 1742145727}	-86		0.061696s
2025-03-16T18:22:13.816952884Z	eui-70b3d57ed005a0a2	117	9	{'CH4': 873, 'co2': 186, 'rh': 80.2, 'temp': 11.4, 'unix': 1742152925}	-90		0.061696s
2025-03-15T00:22:26.072714916Z	eui-70b3d57ed005a0a2	117		{'CH4': 791, 'co2': 326, 'rh': 94.9, 'temp': 3.6, 'unix': 1742001739}	-92		0.205824s
2025-03-15T02:22:24.686451387Z	eui-70b3d57ed005a0a2	117	1	{'CH4': 687, 'co2': 228, 'rh': 80, 'temp': 7, 'unix': 1742008937}	-91		0.066816s
2025-03-15T04:22:23.438196460Z	eui-70b3d57ed005a0a2	117	2	{'CH4': 635, 'co2': 389, 'rh': 79.6, 'temp': 6.6, 'unix': 1742016135}	-92		0.066816s
2025-03-15T06:22:22.192577144Z	eui-70b3d57ed005a0a2	117	3	{'CH4': 647, 'co2': 262, 'rh': 80, 'temp': 6.5, 'unix': 1742023333}	-92		0.061696s
2025-03-15T08:22:20.948018642Z	eui-70b3d57ed005a0a2	117	4	{'CH4': 793, 'co2': 402, 'rh': 80.8, 'temp': 13.3, 'unix': 1742030530}	-90		0.061696s
2025-03-15T10:22:19.551760119Z	eui-70b3d57ed005a0a2	117	5	{'CH4': 950, 'co2': 281, 'rh': 80, 'temp': 17.4, 'unix': 1742037727}	-85		0.061696s
2025-03-15T12:22:18.078375300Z	eui-70b3d57ed005a0a2	117	6	{'CH4': 1007, 'co2': 337, 'rh': 79.6, 'temp': 17.9, 'unix': 1742044930}	-86		0.061696s
