received_at	device_id	f_port	f_cnt	rssi	data_rate_index	consumed_airtime	frm_payload	converted_payload	Data
2025-06-30T00:00:01.821176569Z	wwt-ormstrup-buoy	1	91838	-118		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T00:13:25.407083543Z	wwt-ormstrup-buoy	1	91839	-112		0.097536s	YFBBUS8bAAAAowAgQVEvG0G6ZGT/////P3ZPVf//////////	605041512f1b000000a3002041512f1b41ba6464ffffffff3f764f55ffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 13.074000358581543, 'Turbidity', 23.29901885986328, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.9621480107307434, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T00:14:00.919662337Z	wwt-ormstrup-buoy	1	91840	-107		0.082176s	RHBBmmktQZtWnUGa/e1BmuJ9QZrQTUGaaP0=	4470419a692d419b569d419afded419ae27d419ad04d419a68fd	('ID', '68', 'Status', '112', 'T0', 19.301355361938477, 'T1', 19.41729164123535, 'T2', 19.373987197875977, 'T3', 19.3605899810791, 'T4', 19.351709365844727, 'T5', 19.3012638092041)
2025-06-30T00:14:35.780746421Z	wwt-ormstrup-buoy	1	91841	-113		0.087296s	X5D/////////////QVEvG0DmNNVCnIv5QVHnbQ==	5f90ffffffffffffffffffff41512f1b40e634d5429c8bf94151e76d	('ID', '95', 'Status', '144', 'Dummy', 13.074000358581543, 'Dissolved Oxygen Concentration', 7.193949222564697, 'Dissolved Oxygen % Saturation', 78.27338409423828, 'External Voltage', 13.119000434875488)
2025-06-30T00:15:05.615535137Z	wwt-ormstrup-buoy	1	91842	-111		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T00:28:26.982093902Z	wwt-ormstrup-buoy	1	91843	-118		0.097536s	YNBBUQo9AAAAowAgQVEKPUG27mb/////Puoyw///////////	60d041510a3d000000a3002041510a3d41b6ee66ffffffff3eea32c3ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 13.0649995803833, 'Turbidity', 22.866405487060547, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.4574185311794281, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T00:28:59.818140769Z	wwt-ormstrup-buoy	1	91844	-116		0.082176s	RPBBmjmdQZs5XUGa2m1BmrhdQZq3PUGaCc0=	44f0419a399d419b395d419ada6d419ab85d419ab73d419a09cd	('ID', '68', 'Status', '240', 'T0', 19.27813148498535, 'T1', 19.40300941467285, 'T2', 19.356653213500977, 'T3', 19.34002113342285, 'T4', 19.3394718170166, 'T5', 19.254785537719727)
2025-06-30T00:29:35.017299777Z	wwt-ormstrup-buoy	1	91845	-114		0.087296s	XxD/////////////QVEvG0DhWlxCmR1tQVFT+A==	5f10ffffffffffffffffffff41512f1b40e15a5c42991d6d415153f8	('ID', '95', 'Status', '16', 'Dummy', 13.074000358581543, 'Dissolved Oxygen Concentration', 7.042280197143555, 'Dissolved Oxygen % Saturation', 76.5574722290039, 'External Voltage', 13.083000183105469)
2025-06-30T00:30:11.238547641Z	wwt-ormstrup-buoy	1	91846	-119		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T00:43:26.902433083Z	wwt-ormstrup-buoy	1	91847	-106		0.097536s	YFBBUHbJAAAAowAgQVEKPUGIES7/////PpNxmP//////////	6050415076c9000000a3002041510a3d4188112effffffff3e937198ffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 13.0649995803833, 'Turbidity', 17.00838851928711, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.2879760265350342, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T00:43:56.201829075Z	wwt-ormstrup-buoy	1	91848	-113		0.082176s	RHBBmjTNQZsajUGa1q1Bmr99QZrJvUGZ670=	4470419a34cd419b1a8d419ad6ad419abf7d419ac9bd4199ebbd	('ID', '68', 'Status', '112', 'T0', 19.275781631469727, 'T1', 19.387964248657227, 'T2', 19.354822158813477, 'T3', 19.3435001373291, 'T4', 19.3485050201416, 'T5', 19.2401065826416)
2025-06-30T00:44:27.144268148Z	wwt-ormstrup-buoy	1	91849	-110		0.087296s	X5D/////////////QVCbpkDiq3BCmhWWQVEKPQ==	5f90ffffffffffffffffffff41509ba640e2ab70429a159641510a3d	('ID', '95', 'Status', '144', 'Dummy', 13.038000106811523, 'Dissolved Oxygen Concentration', 7.083427429199219, 'Dissolved Oxygen % Saturation', 77.04216003417969, 'External Voltage', 13.0649995803833)
2025-06-30T00:44:57.361138641Z	wwt-ormstrup-buoy	1	91850	-119		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T00:58:26.889204585Z	wwt-ormstrup-buoy	1	91851	-116		0.097536s	YNBBUAgxAAAAowAgQVAtDkGgOe7/////PsG6y///////////	60d041500831000000a3002041502d0e41a039eeffffffff3ec1bacbffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 13.01099967956543, 'Turbidity', 20.02828598022461, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.3783782422542572, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T00:58:53.944129216Z	wwt-ormstrup-buoy	1	91852	-112		0.082176s	RPBBmiJtQZsA3UGap41BmpMtQZqJjUGaCD0=	44f0419a226d419b00dd419aa78d419a932d419a898d419a083d	('ID', '68', 'Status', '240', 'T0', 19.266809463500977, 'T1', 19.37542152404785, 'T2', 19.331811904907227, 'T3', 19.321863174438477, 'T4', 19.317163467407227, 'T5', 19.2540225982666)
2025-06-30T00:59:21.346217836Z	wwt-ormstrup-buoy	1	91853	-113		0.087296s	XxD/////////////QVBR7EDebYJClw+BQVCbpg==	5f10ffffffffffffffffffff415051ec40de6d8242970f8141509ba6	('ID', '95', 'Status', '16', 'Dummy', 13.020000457763672, 'Dissolved Oxygen Concentration', 6.950867652893066, 'Dissolved Oxygen % Saturation', 75.53028106689453, 'External Voltage', 13.038000106811523)
2025-06-30T00:59:56.188664924Z	wwt-ormstrup-buoy	1	91854	-114		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T01:13:25.125825468Z	wwt-ormstrup-buoy	1	91855	-107		0.097536s	YFBBT753AAAAowAgQVAIMUF9CKj/////PQ4NFP//////////	6050414fbe77000000a3002041500831417d08a8ffffffff3d0e0d14ffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 13.001999855041504, 'Turbidity', 15.814613342285156, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.03468044102191925, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T01:13:57.120027645Z	wwt-ormstrup-buoy	1	91856	-112		0.082176s	RHBBmfntQZrifUGagW1BmmVNQZp5LUGaW10=	44704199f9ed419ae27d419a816d419a654d419a792d419a5b5d	('ID', '68', 'Status', '112', 'T0', 19.247034072875977, 'T1', 19.3605899810791, 'T2', 19.313196182250977, 'T3', 19.299463272094727, 'T4', 19.309167861938477, 'T5', 19.29461097717285)
2025-06-30T01:14:25.304224146Z	wwt-ormstrup-buoy	1	91857	-113		0.087296s	X5D/////////////QVBR7EDhZ5VCmPffQVAtDg==	5f90ffffffffffffffffffff415051ec40e167954298f7df41502d0e	('ID', '95', 'Status', '144', 'Dummy', 13.020000457763672, 'Dissolved Oxygen Concentration', 7.043894290924072, 'Dissolved Oxygen % Saturation', 76.48412322998047, 'External Voltage', 13.01099967956543)
2025-06-30T01:14:55.939304517Z	wwt-ormstrup-buoy	1	91858	-112		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T01:28:26.780376693Z	wwt-ormstrup-buoy	1	91859	-119		0.097536s	YNBBT753AAAAowAgQU90vEGW2G3/////PxxsEv//////////	60d0414fbe77000000a30020414f74bc4196d86dffffffff3f1c6c12ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 12.965999603271484, 'Turbidity', 18.855676651000977, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.611024022102356, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T01:28:59.898718610Z	wwt-ormstrup-buoy	1	91860	-112		0.082176s	RPBBmel9QZq3fUGaX71Bmj/dQZpITUGZ3Q0=	44f04199e97d419ab77d419a5fbd419a3fdd419a484d4199dd0d	('ID', '68', 'Status', '240', 'T0', 19.2390079498291, 'T1', 19.3395938873291, 'T2', 19.2967472076416, 'T3', 19.28118324279785, 'T4', 19.285303115844727, 'T5', 19.232934951782227)
2025-06-30T01:29:28.635703522Z	wwt-ormstrup-buoy	1	91861	-112		0.087296s	XxD/////////////QU+ZmkDh//JCmW78QVAIMQ==	5f10ffffffffffffffffffff414f999a40e1fff242996efc41500831	('ID', '95', 'Status', '16', 'Dummy', 12.975000381469727, 'Dissolved Oxygen Concentration', 7.062493324279785, 'Dissolved Oxygen % Saturation', 76.71676635742188, 'External Voltage', 13.001999855041504)
2025-06-30T01:30:04.840154944Z	wwt-ormstrup-buoy	1	91862	-115		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T01:43:26.720426528Z	wwt-ormstrup-buoy	1	91863	-107		0.097536s	YFBBTwYlAAAAowAgQU8GJUIKojH/////Py7sUf//////////	6050414f0625000000a30020414f0625420aa231ffffffff3f2eec51ffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 12.939000129699707, 'Turbidity', 34.658390045166016, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.6832934021949768, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T01:43:59.868917793Z	wwt-ormstrup-buoy	1	91864	-108		0.082176s	RHBBmbaNQZqVTUGaQz1BmjBNQZoiLUGZuq0=	44704199b68d419a954d419a433d419a304d419a222d4199baad	('ID', '68', 'Status', '112', 'T0', 19.214136123657227, 'T1', 19.322900772094727, 'T2', 19.2828311920166, 'T3', 19.273584365844727, 'T4', 19.266687393188477, 'T5', 19.216150283813477)
2025-06-30T01:44:33.914710445Z	wwt-ormstrup-buoy	1	91865	-113		0.087296s	X5D/////////////QU++d0DcNSVClW6bQU90vA==	5f90ffffffffffffffffffff414fbe7740dc352542956e9b414f74bc	('ID', '95', 'Status', '144', 'Dummy', 12.984000205993652, 'Dissolved Oxygen Concentration', 6.8814873695373535, 'Dissolved Oxygen % Saturation', 74.71602630615234, 'External Voltage', 12.965999603271484)
2025-06-30T01:45:04.798772963Z	wwt-ormstrup-buoy	1	91866	-113		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T01:58:26.655939261Z	wwt-ormstrup-buoy	1	91867	-113		0.097536s	YNBBTrxqAAAAowAgQU8GJUIUNC3/////PzUt5f//////////	60d0414ebc6a000000a30020414f06254214342dffffffff3f352de5ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 12.939000129699707, 'Turbidity', 37.05095291137695, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.7077315449714661, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T01:59:02.579359500Z	wwt-ormstrup-buoy	1	91868	-114		0.082176s	RPBBmY39QZpzjUGaFq1BmfmtQZnzvUGZhZ0=	44f041998dfd419a738d419a16ad4199f9ad4199f3bd4199859d	('ID', '68', 'Status', '240', 'T0', 19.1943302154541, 'T1', 19.306421279907227, 'T2', 19.261072158813477, 'T3', 19.246912002563477, 'T4', 19.2440128326416, 'T5', 19.19024085998535)
2025-06-30T01:59:29.823029395Z	wwt-ormstrup-buoy	1	91869	-108		0.087296s	XxD/////////////QU8GJUDdQjNClg69QU7hSA==	5f10ffffffffffffffffffff414f062540dd423342960ebd414ee148	('ID', '95', 'Status', '16', 'Dummy', 12.939000129699707, 'Dissolved Oxygen Concentration', 6.914330959320068, 'Dissolved Oxygen % Saturation', 75.0287857055664, 'External Voltage', 12.930000305175781)
2025-06-30T02:00:00.484174854Z	wwt-ormstrup-buoy	1	91870	-115		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T02:13:29.901628071Z	wwt-ormstrup-buoy	1	91871	-114		0.097536s	YFD//////////////////0E/7wT/////P5Bf6///////////	6050ffffffffffffffffffffffffffff413fef04ffffffff3f905febffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', nan, 'Turbidity', 11.995853424072266, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 1.1279271841049194, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T02:13:57.458733314Z	wwt-ormstrup-buoy	1	91872	-112		0.082176s	RHBBmWVdQZpOPUGZ9g1BmdYNQZmrLUGZX40=	44704199655d419a4e3d4199f60d4199d60d4199ab2d41995f8d	('ID', '68', 'Status', '112', 'T0', 19.17449378967285, 'T1', 19.2882022857666, 'T2', 19.245141983032227, 'T3', 19.229516983032227, 'T4', 19.208581924438477, 'T5', 19.171655654907227)
2025-06-30T02:14:24.501289494Z	wwt-ormstrup-buoy	1	91873	-115		0.087296s	X5D/////////////QU6XjUDiID9CmWDiQU5ysA==	5f90ffffffffffffffffffff414e978d40e2203f429960e2414e72b0	('ID', '95', 'Status', '144', 'Dummy', 12.911999702453613, 'Dissolved Oxygen Concentration', 7.066436290740967, 'Dissolved Oxygen % Saturation', 76.68922424316406, 'External Voltage', 12.902999877929688)
2025-06-30T02:14:58.961753919Z	wwt-ormstrup-buoy	1	91874	-115		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T02:28:26.603888576Z	wwt-ormstrup-buoy	1	91875	-113		0.097536s	YNBBTZWBAAAAowAgQU3fO0GLM7//////PlEvhP//////////	60d0414d9581000000a30020414ddf3b418b33bfffffffff3e512f84ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 12.866999626159668, 'Turbidity', 17.400266647338867, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.20428282022476196, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T02:28:58.721178990Z	wwt-ormstrup-buoy	1	91876	-115		0.082176s	RPBBmVy9QZor7UGZ501Bmcf9QZm2vUGZBF0=	44f041995cbd419a2bed4199e74d4199c7fd4199b6bd4199045d	('ID', '68', 'Status', '240', 'T0', 19.1702823638916, 'T1', 19.271448135375977, 'T2', 19.237939834594727, 'T3', 19.2226505279541, 'T4', 19.2142276763916, 'T5', 19.12713050842285)
2025-06-30T02:29:25.976009947Z	wwt-ormstrup-buoy	1	91877	-118		0.087296s	XxD/////////////QU5ysEDe12FClxSKQU5ysA==	5f10ffffffffffffffffffff414e72b040ded7614297148a414e72b0	('ID', '95', 'Status', '16', 'Dummy', 12.902999877929688, 'Dissolved Oxygen Concentration', 6.963791370391846, 'Dissolved Oxygen % Saturation', 75.54011535644531, 'External Voltage', 12.902999877929688)
2025-06-30T02:29:56.917489546Z	wwt-ormstrup-buoy	1	91878	-116		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T02:43:26.572568319Z	wwt-ormstrup-buoy	1	91879	-112		0.097536s	YFBBTZWBAAAAowAgQU26XkF29bz/////Pmc0YP//////////	6050414d9581000000a30020414dba5e4176f5bcffffffff3e673460ffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 12.857999801635742, 'Turbidity', 15.434993743896484, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.2257857322692871, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T02:44:02.395940416Z	wwt-ormstrup-buoy	1	91880	-112		0.082176s	RHBBmTtdQZoSTUGZy51Bmap9QZmS/UGZKZ0=	447041993b5d419a124d4199cb9d4199aa7d419992fd4199299d	('ID', '68', 'Status', '112', 'T0', 19.15398597717285, 'T1', 19.258935928344727, 'T2', 19.22442054748535, 'T3', 19.2082462310791, 'T4', 19.1967716217041, 'T5', 19.14531898498535)
2025-06-30T02:44:35.899701800Z	wwt-ormstrup-buoy	1	91881	-114		0.087296s	X5D/////////////QU4EGUDbnOhClOH1QU4o9g==	5f90ffffffffffffffffffff414e041940db9ce84294e1f5414e28f6	('ID', '95', 'Status', '144', 'Dummy', 12.87600040435791, 'Dissolved Oxygen Concentration', 6.862903594970703, 'Dissolved Oxygen % Saturation', 74.44132232666016, 'External Voltage', 12.885000228881836)
2025-06-30T02:45:08.964546327Z	wwt-ormstrup-buoy	1	91882	-113		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T02:58:26.499577832Z	wwt-ormstrup-buoy	1	91883	-116		0.097536s	YNBBTUvHAAAAowAgQU26XkGTK97/////PYtoNf//////////	60d0414d4bc7000000a30020414dba5e41932bdeffffffff3d8b6835ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 12.857999801635742, 'Turbidity', 18.396419525146484, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.06806985288858414, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T02:59:03.092791266Z	wwt-ormstrup-buoy	1	91884	-114		0.082176s	RPBBmSG9QZn7TUGZsT1BmZY9QZmG7UGZGn0=	44f0419921bd4199fb4d4199b13d4199963d419986ed41991a7d	('ID', '68', 'Status', '240', 'T0', 19.1414737701416, 'T1', 19.247705459594727, 'T2', 19.2115421295166, 'T3', 19.1983585357666, 'T4', 19.190881729125977, 'T5', 19.1379337310791)
2025-06-30T03:00:14.184652356Z	wwt-ormstrup-buoy	1	91886	-115		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T03:13:25.285608854Z	wwt-ormstrup-buoy	1	91887	-112		0.097536s	YFBBTd87AAAAowAgQU4EGUHlLxf///////////////882t07	6050414ddf3b000000a30020414e041941e52f17ffffffffffffffffffffffff3cdadd3b	('ID', '96', 'Status', '80', 'Dummy', 12.87600040435791, 'Turbidity', 28.647993087768555, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', nan, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', 0.026716819033026695)
2025-06-30T03:13:56.808283589Z	wwt-ormstrup-buoy	1	91888	-111		0.082176s	RHBBmPPtQZngrUGZpJ1BmZQ9QZl5XUGYzh0=	44704198f3ed4199e0ad4199a49d4199943d4199795d4198ce1d	('ID', '68', 'Status', '112', 'T0', 19.119104385375977, 'T1', 19.234704971313477, 'T2', 19.20537757873535, 'T3', 19.1973819732666, 'T4', 19.18425941467285, 'T5', 19.10064125061035)
2025-06-30T03:14:26.354754350Z	wwt-ormstrup-buoy	1	91889	-111		0.087296s	X5D/////////////QU6XjUDZvz1Ck48cQU5ysA==	5f90ffffffffffffffffffff414e978d40d9bf3d42938f1c414e72b0	('ID', '95', 'Status', '144', 'Dummy', 12.911999702453613, 'Dissolved Oxygen Concentration', 6.80459451675415, 'Dissolved Oxygen % Saturation', 73.77951049804688, 'External Voltage', 12.902999877929688)
2025-06-30T03:14:58.465395489Z	wwt-ormstrup-buoy	1	91890	-114		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T03:28:24.779373471Z	wwt-ormstrup-buoy	1	91891	-115		0.097536s	YNBBTpeNAAAAowAgQU5N00FqJQn/////PRHSUP//////////	60d0414e978d000000a30020414e4dd3416a2509ffffffff3d11d250ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 12.894000053405762, 'Turbidity', 14.634041786193848, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.03560096025466919, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T03:28:56.559573872Z	wwt-ormstrup-buoy	1	91892	-116		0.082176s	RPBBmNbdQZnKHUGZhD1BmVyNQZliHUGZB60=	44f04198d6dd4199ca1d4199843d41995c8d4199621d419907ad	('ID', '68', 'Status', '240', 'T0', 19.10491371154785, 'T1', 19.22368812561035, 'T2', 19.1895694732666, 'T3', 19.170190811157227, 'T4', 19.17290687561035, 'T5', 19.128747940063477)
2025-06-30T03:29:32.323648597Z	wwt-ormstrup-buoy	1	91893	-115		0.087296s	XxD/////////////QU5ysEDUzrpCkCG0QU68ag==	5f10ffffffffffffffffffff414e72b040d4ceba429021b4414ebc6a	('ID', '95', 'Status', '16', 'Dummy', 12.902999877929688, 'Dissolved Oxygen Concentration', 6.650235176086426, 'Dissolved Oxygen % Saturation', 72.06582641601562, 'External Voltage', 12.920999526977539)
2025-06-30T03:30:01.427424402Z	wwt-ormstrup-buoy	1	91894	-120		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T03:43:26.343051369Z	wwt-ormstrup-buoy	1	91895	-111		0.097536s	YFBBTrxqAAAAowAgQU8GJUGW75j/////Ppwke///////////	6050414ebc6a000000a30020414f06254196ef98ffffffff3e9c247bffffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 12.939000129699707, 'Turbidity', 18.866989135742188, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.3049658238887787, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T03:43:58.740043109Z	wwt-ormstrup-buoy	1	91896	-113		0.082176s	RHBBmMkNQZmtvUGZcu1BmVJdQZkzXUGY7l0=	44704198c90d4199adbd419972ed4199525d4199335d4198ee5d	('ID', '68', 'Status', '112', 'T0', 19.098169326782227, 'T1', 19.2098331451416, 'T2', 19.181116104125977, 'T3', 19.16521644592285, 'T4', 19.15007972717285, 'T5', 19.11638832092285)
2025-06-30T03:44:34.239777420Z	wwt-ormstrup-buoy	1	91897	-118		0.087296s	X5D/////////////QU8rAkDbwSpClNSZQU8rAg==	5f90ffffffffffffffffffff414f2b0240dbc12a4294d499414f2b02	('ID', '95', 'Status', '144', 'Dummy', 12.947999954223633, 'Dissolved Oxygen Concentration', 6.8673295974731445, 'Dissolved Oxygen % Saturation', 74.41522979736328, 'External Voltage', 12.947999954223633)
2025-06-30T03:45:08.220027878Z	wwt-ormstrup-buoy	1	91898	-118		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T03:58:26.305479883Z	wwt-ormstrup-buoy	1	91899	-114		0.097536s	YNBBUC0OAAAAowAgQVAIMUHWuBz/////PoLbIP//////////	60d041502d0e000000a300204150083141d6b81cffffffff3e82db20ffffffffffffffff	('ID', '96', 'Status', '208', 'Dummy', 13.001999855041504, 'Turbidity', 26.83989715576172, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.25557804107666016, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T03:59:36.159045248Z	wwt-ormstrup-buoy	1	91901	-116		0.087296s	XxD/////////////QVAIMUDXG25CkaaVQVB2yQ==	5f10ffffffffffffffffffff4150083140d71b6e4291a695415076c9	('ID', '95', 'Status', '16', 'Dummy', 13.001999855041504, 'Dissolved Oxygen Concentration', 6.722098350524902, 'Dissolved Oxygen % Saturation', 72.82535552978516, 'External Voltage', 13.029000282287598)
2025-06-30T04:00:07.356496243Z	wwt-ormstrup-buoy	1	91902	-115		0.061696s	YTD//////////w==	6130ffffffffffffffff	('ID', '97', 'Status', '48', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
2025-06-30T04:13:26.216585405Z	wwt-ormstrup-buoy	1	91903	-113		0.097536s	YFBBUS8bAAAAowAgQVEKPUHdlxT/////PjlrLv//////////	605041512f1b000000a3002041510a3d41dd9714ffffffff3e396b2effffffffffffffff	('ID', '96', 'Status', '80', 'Dummy', 13.0649995803833, 'Turbidity', 27.698768615722656, 'Chlorophyll-a Concentration', nan, 'Chlorophyll-a Fluorescence Intensity', 0.1810729205608368, 'Blue Green AlgaePhycocyanin Concentration', nan, 'Blue Green AlgaePhycocyanin Fluorescence Intensity', nan)
2025-06-30T04:14:00.641869916Z	wwt-ormstrup-buoy	1	91904	-109		0.082176s	RHBBmKMNQZl7fUGZLm1BmRjtQZkTHUGYct0=	44704198a30d41997b7d41992e6d419918ed4199131d419872dd	('ID', '68', 'Status', '112', 'T0', 19.079614639282227, 'T1', 19.1852970123291, 'T2', 19.147668838500977, 'T3', 19.137170791625977, 'T4', 19.13433265686035, 'T5', 19.05608558654785)
2025-06-30T04:14:34.541167820Z	wwt-ormstrup-buoy	1	91905	-114		0.087296s	X5D/////////////QVEvG0DZ3SNCk3jZQVHCjw==	5f90ffffffffffffffffffff41512f1b40d9dd23429378d94151c28f	('ID', '95', 'Status', '144', 'Dummy', 13.074000358581543, 'Dissolved Oxygen Concentration', 6.808244228363037, 'Dissolved Oxygen % Saturation', 73.73603057861328, 'External Voltage', 13.109999656677246)
2025-06-30T04:15:03.936006986Z	wwt-ormstrup-buoy	1	91906	-112		0.061696s	YbD//////////w==	61b0ffffffffffffffff	('ID', '97', 'Status', '176', 'Wakeup', nan, 'Dissolved Oxygen Concentration', nan)
